gel2_I_2_5mm3	gel2_I_2_5mm3	gel2_I_2_5mm3	
Force	Distance	Time	
g	mm	sec	

-0.075734	0.269	423.145	
0.157779	0.269	423.15	
0.0420744	0.269	423.155	
-0.153572	0.269	423.16	
-0.0420744	0.269	423.165	
0.122016	0.269	423.17	
-0.0315558	0.269	423.175	
-0.229306	0.269	423.18	
-0.115705	0.269	423.185	
0.111497	0.269	423.19	
0.0652154	0.269	423.195	
-0.12412	0.269	423.2	
-0.037867	0.268	423.205	
0.075734	0.268	423.21	
-0.0799414	0.268	423.215	
-0.286106	0.268	423.22	
-0.12412	0.268	423.225	
0.10729	0.268	423.23	
0.00841489	0.268	423.235	
-0.155675	0.268	423.24	
-0.0336596	0.268	423.245	
0.151468	0.268	423.25	
0.00210372	0.268	423.255	
-0.21458	0.268	423.26	
-0.100979	0.268	423.265	
0.115705	0.268	423.27	
0.0105186	0.268	423.275	
-0.166194	0.268	423.28	
-0.0336596	0.268	423.285	
0.153572	0.268	423.29	
0.0399707	0.268	423.295	
-0.161987	0.268	423.3	
-0.0946675	0.267	423.305	
0.0525931	0.267	423.31	
-0.0799414	0.267	423.315	
-0.265069	0.267	423.32	
-0.105186	0.267	423.325	
0.119912	0.267	423.33	
0.0210372	0.267	423.335	
-0.178816	0.267	423.34	
-0.037867	0.267	423.345	
0.138846	0.267	423.35	
-0.0105186	0.267	423.355	
-0.220891	0.267	423.36	
-0.122016	0.267	423.365	
0.0799414	0.267	423.37	
-0.0126223	0.267	423.375	
-0.166194	0.267	423.38	
-0.037867	0.267	423.385	
0.166194	0.267	423.39	
0.0673191	0.267	423.395	
-0.159883	0.267	423.4	
-0.103082	0.266	423.405	
0.0294521	0.266	423.41	
-0.100979	0.266	423.415	
-0.275588	0.266	423.42	
-0.115705	0.266	423.425	
0.122016	0.266	423.43	
0.0210372	0.266	423.435	
-0.166194	0.266	423.44	
-0.0589042	0.266	423.445	
0.111497	0.266	423.45	
-0.00210372	0.266	423.455	
-0.199854	0.266	423.46	
-0.0736303	0.266	423.465	
0.134638	0.266	423.47	
0.0525931	0.266	423.475	
-0.128327	0.266	423.48	
-0.0504893	0.266	423.485	
0.09046	0.266	423.49	
-0.0462819	0.266	423.495	
-0.262965	0.266	423.5	
-0.176713	0.265	423.505	
0.0126223	0.265	423.51	
-0.0652154	0.265	423.515	
-0.183024	0.265	423.52	
0.00210372	0.265	423.525	
0.208268	0.265	423.53	
0.0778377	0.265	423.535	
-0.155675	0.265	423.54	
-0.128327	0.265	423.545	
0.0231409	0.265	423.55	
-0.0967712	0.265	423.555	
-0.252447	0.265	423.56	
-0.0988749	0.265	423.565	
0.122016	0.265	423.57	
0.0483856	0.265	423.575	
-0.151468	0.265	423.58	
-0.0862526	0.265	423.585	
0.0589042	0.265	423.59	
-0.0504893	0.265	423.595	
-0.204061	0.265	423.6	
-0.0799414	0.264	423.605	
0.117808	0.264	423.61	
0.0252447	0.264	423.615	
-0.170401	0.264	423.62	
-0.0694228	0.264	423.625	
0.109394	0.264	423.63	
-0.0294521	0.264	423.635	
-0.216683	0.264	423.64	
-0.0925638	0.264	423.645	
0.09046	0.264	423.65	
0.0168298	0.264	423.655	
-0.155675	0.264	423.66	
-0.0483856	0.264	423.665	
0.113601	0.264	423.67	
0.0210372	0.264	423.675	
-0.172505	0.264	423.68	
-0.100979	0.264	423.685	
0.0736303	0.264	423.69	
0.0105186	0.264	423.695	
-0.132534	0.264	423.7	
-0.037867	0.263	423.705	
0.119912	0.263	423.71	
-0.0294521	0.263	423.715	
-0.248239	0.263	423.72	
-0.174609	0.263	423.725	
0.00631117	0.263	423.73	
-0.075734	0.263	423.735	
-0.212476	0.263	423.74	
-0.0546968	0.263	423.745	
0.16409	0.263	423.75	
0.100979	0.263	423.755	
-0.075734	0.263	423.76	
-0.0420744	0.263	423.765	
0.09046	0.263	423.77	
-0.0231409	0.263	423.775	
-0.191439	0.263	423.78	
-0.0967712	0.263	423.785	
0.0673191	0.263	423.79	
0.00420744	0.263	423.795	
-0.155675	0.263	423.8	
-0.100979	0.262	423.805	
0.0105186	0.262	423.81	
-0.155675	0.262	423.815	
-0.323973	0.262	423.82	
-0.178816	0.262	423.825	
0.0736303	0.262	423.83	
0.0189335	0.262	423.835	
-0.0988749	0.262	423.84	
0.0105186	0.262	423.845	
0.183024	0.262	423.85	
0.037867	0.262	423.855	
-0.185128	0.262	423.86	
-0.140949	0.262	423.865	
0.0147261	0.262	423.87	
-0.0568005	0.262	423.875	
-0.168298	0.262	423.88	
-0.0462819	0.262	423.885	
0.115705	0.262	423.89	
0.0126223	0.262	423.895	
-0.185128	0.262	423.9	
-0.145157	0.261	423.905	
-0.0336596	0.261	423.91	
-0.134638	0.261	423.915	
-0.252447	0.261	423.92	
-0.0483856	0.261	423.925	
0.189335	0.261	423.93	
0.0778377	0.261	423.935	
-0.0883563	0.261	423.94	
-0.0231409	0.261	423.945	
0.0883563	0.261	423.95	
-0.0715266	0.261	423.955	
-0.260862	0.261	423.96	
-0.117808	0.261	423.965	
0.0820452	0.261	423.97	
-0.00210372	0.261	423.975	
-0.147261	0.261	423.98	
-0.0420744	0.261	423.985	
0.103082	0.261	423.99	
-0.0231409	0.261	423.995	
-0.193542	0.261	424	
-0.0946675	0.26	424.005	
0.0504893	0.26	424.01	
-0.0694228	0.26	424.015	
-0.218787	0.26	424.02	
-0.0589042	0.26	424.025	
0.10729	0.26	424.03	
-0.0294521	0.26	424.035	
-0.201957	0.26	424.04	
-0.0715266	0.26	424.045	
0.0820452	0.26	424.05	
-0.0189335	0.26	424.055	
-0.206165	0.26	424.06	
-0.075734	0.26	424.065	
0.105186	0.26	424.07	
0.0168298	0.26	424.075	
-0.140949	0.26	424.08	
-0.0147261	0.26	424.085	
0.153572	0.26	424.09	
0.0189335	0.26	424.095	
-0.161987	0.26	424.1	
-0.0736303	0.259	424.105	
0.0525931	0.259	424.11	
-0.10729	0.259	424.115	
-0.262965	0.259	424.12	
-0.111497	0.259	424.125	
0.0862526	0.259	424.13	
-0.0441782	0.259	424.135	
-0.195646	0.259	424.14	
-0.0610079	0.259	424.145	
0.136742	0.259	424.15	
0.00841489	0.259	424.155	
-0.185128	0.259	424.16	
-0.0483856	0.259	424.165	
0.113601	0.259	424.17	
-0.00210372	0.259	424.175	
-0.193542	0.259	424.18	
-0.0694228	0.259	424.185	
0.109394	0.259	424.19	
-0.00631117	0.259	424.195	
-0.189335	0.259	424.2	
-0.09046	0.258	424.205	
0.0673191	0.258	424.21	
-0.0673191	0.258	424.215	
-0.256654	0.258	424.22	
-0.103082	0.258	424.225	
0.0820452	0.258	424.23	
-0.0420744	0.258	424.235	
-0.210372	0.258	424.24	
-0.0736303	0.258	424.245	
0.153572	0.258	424.25	
0.0483856	0.258	424.255	
-0.143053	0.258	424.26	
-0.0210372	0.258	424.265	
0.155675	0.258	424.27	
0.0147261	0.258	424.275	
-0.174609	0.258	424.28	
-0.09046	0.258	424.285	
0.0715266	0.258	424.29	
-0.0294521	0.258	424.295	
-0.212476	0.258	424.3	
-0.113601	0.257	424.305	
0.0420744	0.257	424.31	
-0.0778377	0.257	424.315	
-0.246135	0.257	424.32	
-0.103082	0.257	424.325	
0.0925638	0.257	424.33	
-0.0189335	0.257	424.335	
-0.18092	0.257	424.34	
-0.0357633	0.257	424.345	
0.161987	0.257	424.35	
0.0589042	0.257	424.355	
-0.113601	0.257	424.36	
-0.0168298	0.257	424.365	
0.130431	0.257	424.37	
-0.00210372	0.257	424.375	
-0.208268	0.257	424.38	
-0.126223	0.257	424.385	
0.0715266	0.257	424.39	
-0.00841489	0.257	424.395	
-0.170401	0.257	424.4	
-0.0778377	0.256	424.405	
0.0694228	0.256	424.41	
-0.0883563	0.256	424.415	
-0.298729	0.256	424.42	
-0.157779	0.256	424.425	
0.0736303	0.256	424.43	
0.0126223	0.256	424.435	
-0.126223	0.256	424.44	
0.0399707	0.256	424.445	
0.241928	0.256	424.45	
0.09046	0.256	424.455	
-0.132534	0.256	424.46	
-0.0799414	0.256	424.465	
0.0568005	0.256	424.47	
-0.0546968	0.256	424.475	
-0.220891	0.256	424.48	
-0.0883563	0.256	424.485	
0.12412	0.256	424.49	
0.0315558	0.256	424.495	
-0.166194	0.256	424.5	
-0.10729	0.255	424.505	
0.0147261	0.255	424.51	
-0.132534	0.255	424.515	
-0.311351	0.255	424.52	
-0.0967712	0.255	424.525	
0.132534	0.255	424.53	
0.0925638	0.255	424.535	
-0.0925638	0.255	424.54	
-0.00631117	0.255	424.545	
0.161987	0.255	424.55	
0.00210372	0.255	424.555	
-0.199854	0.255	424.56	
-0.0946675	0.255	424.565	
0.105186	0.255	424.57	
0.0231409	0.255	424.575	
-0.147261	0.255	424.58	
-0.0399707	0.255	424.585	
0.130431	0.255	424.59	
-0.0126223	0.255	424.595	
-0.244032	0.255	424.6	
-0.189335	0.254	424.605	
-0.00420744	0.254	424.61	
-0.100979	0.254	424.615	
-0.241928	0.254	424.62	
-0.037867	0.254	424.625	
0.216683	0.254	424.63	
0.0862526	0.254	424.635	
-0.134638	0.254	424.64	
-0.0462819	0.254	424.645	
0.122016	0.254	424.65	
-0.00420744	0.254	424.655	
-0.19775	0.254	424.66	
-0.0610079	0.254	424.665	
0.140949	0.254	424.67	
0.0273484	0.254	424.675	
-0.183024	0.254	424.68	
-0.0925638	0.254	424.685	
0.0673191	0.254	424.69	
-0.037867	0.254	424.695	
-0.227202	0.254	424.7	
-0.136742	0.253	424.705	
0.0631117	0.253	424.71	
-0.0420744	0.253	424.715	
-0.208268	0.253	424.72	
-0.0673191	0.253	424.725	
0.138846	0.253	424.73	
0.00420744	0.253	424.735	
-0.199854	0.253	424.74	
-0.105186	0.253	424.745	
0.10729	0.253	424.75	
0.0147261	0.253	424.755	
-0.145157	0.253	424.76	
-0.0189335	0.253	424.765	
0.153572	0.253	424.77	
0.0168298	0.253	424.775	
-0.220891	0.253	424.78	
-0.155675	0.253	424.785	
0.0294521	0.253	424.79	
-0.0105186	0.253	424.795	
-0.145157	0.253	424.8	
-0.0336596	0.252	424.805	
0.159883	0.252	424.81	
0.0147261	0.252	424.815	
-0.189335	0.252	424.82	
-0.111497	0.252	424.825	
0.0252447	0.252	424.83	
-0.0820452	0.252	424.835	
-0.241928	0.252	424.84	
-0.0820452	0.252	424.845	
0.153572	0.252	424.85	
0.0883563	0.252	424.855	
-0.0862526	0.252	424.86	
-0.0168298	0.252	424.865	
0.10729	0.252	424.87	
-0.0273484	0.252	424.875	
-0.241928	0.252	424.88	
-0.143053	0.252	424.885	
0.0652154	0.252	424.89	
0.0231409	0.252	424.895	
-0.0862526	0.252	424.9	
-0.00631117	0.251	424.905	
0.10729	0.251	424.91	
-0.0589042	0.251	424.915	
-0.262965	0.251	424.92	
-0.159883	0.251	424.925	
0.0483856	0.251	424.93	
-0.0168298	0.251	424.935	
-0.147261	0.251	424.94	
0	0.251	424.945	
0.201957	0.251	424.95	
0.0799414	0.251	424.955	
-0.119912	0.251	424.96	
-0.0673191	0.251	424.965	
0.0736303	0.251	424.97	
-0.0273484	0.251	424.975	
-0.16409	0.251	424.98	
-0.0525931	0.251	424.985	
0.134638	0.251	424.99	
0.0399707	0.251	424.995	
-0.140949	0.251	425	
-0.0841489	0.25	425.005	
0.0147261	0.25	425.01	
-0.136742	0.25	425.015	
-0.300832	0.25	425.02	
-0.122016	0.25	425.025	
0.109394	0.25	425.03	
0.0441782	0.25	425.035	
-0.100979	0.25	425.04	
-0.0210372	0.25	425.045	
0.126223	0.25	425.05	
-0.0294521	0.25	425.055	
-0.206165	0.25	425.06	
-0.115705	0.25	425.065	
0.0673191	0.25	425.07	
0	0.25	425.075	
-0.132534	0.25	425.08	
-0.0126223	0.25	425.085	
0.140949	0.25	425.09	
0.00841489	0.25	425.095	
-0.204061	0.25	425.1	
-0.149364	0.249	425.105	
-0.0168298	0.249	425.11	
-0.130431	0.249	425.115	
-0.279795	0.249	425.12	
-0.0946675	0.249	425.125	
0.130431	0.249	425.13	
0.0231409	0.249	425.135	
-0.153572	0.249	425.14	
-0.0568005	0.249	425.145	
0.115705	0.249	425.15	
-0.0252447	0.249	425.155	
-0.185128	0.249	425.16	
-0.0589042	0.249	425.165	
0.140949	0.249	425.17	
0.0357633	0.249	425.175	
-0.140949	0.249	425.18	
-0.0946675	0.249	425.185	
0.0525931	0.249	425.19	
-0.0841489	0.249	425.195	
-0.267173	0.249	425.2	
-0.166194	0.248	425.205	
0.0231409	0.248	425.21	
-0.0715266	0.248	425.215	
-0.19775	0.248	425.22	
-0.0336596	0.248	425.225	
0.149364	0.248	425.23	
0.0210372	0.248	425.235	
-0.172505	0.248	425.24	
-0.0504893	0.248	425.245	
0.136742	0.248	425.25	
0.0126223	0.248	425.255	
-0.168298	0.248	425.26	
-0.0652154	0.248	425.265	
0.103082	0.248	425.27	
-0.0294521	0.248	425.275	
-0.227202	0.248	425.28	
-0.128327	0.248	425.285	
0.0546968	0.248	425.29	
-0.0294521	0.248	425.295	
-0.199854	0.248	425.3	
-0.0883563	0.247	425.305	
0.0673191	0.247	425.31	
-0.0525931	0.247	425.315	
-0.218787	0.247	425.32	
-0.0694228	0.247	425.325	
0.143053	0.247	425.33	
0.0294521	0.247	425.335	
-0.161987	0.247	425.34	
-0.0483856	0.247	425.345	
0.119912	0.247	425.35	
-0.0105186	0.247	425.355	
-0.204061	0.247	425.36	
-0.0946675	0.247	425.365	
0.0715266	0.247	425.37	
-0.0294521	0.247	425.375	
-0.21458	0.247	425.38	
-0.100979	0.247	425.385	
0.0967712	0.247	425.39	
0.00631117	0.247	425.395	
-0.155675	0.247	425.4	
-0.0441782	0.246	425.405	
0.117808	0.246	425.41	
-0.0294521	0.246	425.415	
-0.220891	0.246	425.42	
-0.100979	0.246	425.425	
0.0925638	0.246	425.43	
-0.0168298	0.246	425.435	
-0.183024	0.246	425.44	
-0.037867	0.246	425.445	
0.168298	0.246	425.45	
0.0273484	0.246	425.455	
-0.185128	0.246	425.46	
-0.0988749	0.246	425.465	
0.0462819	0.246	425.47	
-0.0631117	0.246	425.475	
-0.252447	0.246	425.48	
-0.119912	0.246	425.485	
0.117808	0.246	425.49	
0.0589042	0.246	425.495	
-0.109394	0.246	425.5	
-0.00420744	0.245	425.505	
0.119912	0.245	425.51	
-0.0315558	0.245	425.515	
-0.25455	0.245	425.52	
-0.132534	0.245	425.525	
0.0673191	0.245	425.53	
-0.0168298	0.245	425.535	
-0.155675	0.245	425.54	
0.0105186	0.245	425.545	
0.193542	0.245	425.55	
0.0525931	0.245	425.555	
-0.166194	0.245	425.56	
-0.0988749	0.245	425.565	
0.0568005	0.245	425.57	
-0.037867	0.245	425.575	
-0.21458	0.245	425.58	
-0.0841489	0.245	425.585	
0.117808	0.245	425.59	
0.0399707	0.245	425.595	
-0.126223	0.245	425.6	
-0.037867	0.244	425.605	
0.103082	0.244	425.61	
-0.0420744	0.244	425.615	
-0.210372	0.244	425.62	
-0.0820452	0.244	425.625	
0.117808	0.244	425.63	
0.00420744	0.244	425.635	
-0.176713	0.244	425.64	
-0.075734	0.244	425.645	
0.10729	0.244	425.65	
-0.0126223	0.244	425.655	
-0.21458	0.244	425.66	
-0.0925638	0.244	425.665	
0.09046	0.244	425.67	
0.00420744	0.244	425.675	
-0.126223	0.244	425.68	
-0.0315558	0.244	425.685	
0.153572	0.244	425.69	
0.037867	0.244	425.695	
-0.168298	0.244	425.7	
-0.0967712	0.243	425.705	
0.0357633	0.243	425.71	
-0.075734	0.243	425.715	
-0.248239	0.243	425.72	
-0.0925638	0.243	425.725	
0.145157	0.243	425.73	
0.0715266	0.243	425.735	
-0.105186	0.243	425.74	
-0.0462819	0.243	425.745	
0.0883563	0.243	425.75	
-0.0462819	0.243	425.755	
-0.237721	0.243	425.76	
-0.130431	0.243	425.765	
0.0778377	0.243	425.77	
0.0399707	0.243	425.775	
-0.0946675	0.243	425.78	
-0.00420744	0.243	425.785	
0.126223	0.243	425.79	
0.00420744	0.243	425.795	
-0.222995	0.243	425.8	
-0.193542	0.242	425.805	
-0.0273484	0.242	425.81	
-0.09046	0.242	425.815	
-0.208268	0.242	425.82	
-0.0336596	0.242	425.825	
0.16409	0.242	425.83	
0.0357633	0.242	425.835	
-0.168298	0.242	425.84	
-0.0988749	0.242	425.845	
0.0589042	0.242	425.85	
-0.0210372	0.242	425.855	
-0.176713	0.242	425.86	
-0.0168298	0.242	425.865	
0.161987	0.242	425.87	
0.0504893	0.242	425.875	
-0.161987	0.242	425.88	
-0.140949	0.242	425.885	
0.00420744	0.242	425.89	
-0.0652154	0.242	425.895	
-0.19775	0.242	425.9	
-0.0673191	0.241	425.905	
0.113601	0.241	425.91	
0.0168298	0.241	425.915	
-0.140949	0.241	425.92	
-0.0631117	0.241	425.925	
0.0988749	0.241	425.93	
-0.0483856	0.241	425.935	
-0.227202	0.241	425.94	
-0.0631117	0.241	425.945	
0.143053	0.241	425.95	
0.0673191	0.241	425.955	
-0.0946675	0.241	425.96	
-0.0189335	0.241	425.965	
0.115705	0.241	425.97	
-0.0357633	0.241	425.975	
-0.227202	0.241	425.98	
-0.126223	0.241	425.985	
0.0883563	0.241	425.99	
0.0168298	0.241	425.995	
-0.134638	0.241	426	
-0.037867	0.24	426.005	
0.103082	0.24	426.01	
-0.0568005	0.24	426.015	
-0.246135	0.24	426.02	
-0.126223	0.24	426.025	
0.0967712	0.24	426.03	
0	0.24	426.035	
-0.149364	0.24	426.04	
0	0.24	426.045	
0.174609	0.24	426.05	
0.0441782	0.24	426.055	
-0.191439	0.24	426.06	
-0.117808	0.24	426.065	
0.0231409	0.24	426.07	
-0.0967712	0.24	426.075	
-0.250343	0.24	426.08	
-0.0946675	0.24	426.085	
0.10729	0.24	426.09	
0.0399707	0.24	426.095	
-0.122016	0.24	426.1	
-0.0294521	0.239	426.105	
0.103082	0.239	426.11	
-0.0420744	0.239	426.115	
-0.265069	0.239	426.12	
-0.132534	0.239	426.125	
0.0799414	0.239	426.13	
0.00210372	0.239	426.135	
-0.136742	0.239	426.14	
-0.00841489	0.239	426.145	
0.147261	0.239	426.15	
-0.00631117	0.239	426.155	
-0.229306	0.239	426.16	
-0.153572	0.239	426.165	
0.0315558	0.239	426.17	
-0.0568005	0.239	426.175	
-0.195646	0.239	426.18	
-0.0399707	0.239	426.185	
0.170401	0.239	426.19	
0.0652154	0.239	426.195	
-0.12412	0.239	426.2	
-0.0841489	0.238	426.205	
0.0294521	0.238	426.21	
-0.117808	0.238	426.215	
-0.277691	0.238	426.22	
-0.10729	0.238	426.225	
0.140949	0.238	426.23	
0.0631117	0.238	426.235	
-0.134638	0.238	426.24	
-0.0568005	0.238	426.245	
0.0715266	0.238	426.25	
-0.0610079	0.238	426.255	
-0.250343	0.238	426.26	
-0.103082	0.238	426.265	
0.126223	0.238	426.27	
0.0610079	0.238	426.275	
-0.128327	0.238	426.28	
-0.0610079	0.238	426.285	
0.075734	0.238	426.29	
-0.0126223	0.238	426.295	
-0.222995	0.238	426.3	
-0.117808	0.237	426.305	
0.0631117	0.237	426.31	
-0.0210372	0.237	426.315	
-0.178816	0.237	426.32	
-0.0673191	0.237	426.325	
0.0925638	0.237	426.33	
-0.0294521	0.237	426.335	
-0.208268	0.237	426.34	
-0.10729	0.237	426.345	
0.0694228	0.237	426.35	
-0.00420744	0.237	426.355	
-0.147261	0.237	426.36	
-0.0483856	0.237	426.365	
0.126223	0.237	426.37	
0.0252447	0.237	426.375	
-0.172505	0.237	426.38	
-0.115705	0.237	426.385	
0.0462819	0.237	426.39	
-0.0315558	0.237	426.395	
-0.170401	0.237	426.4	
-0.0673191	0.236	426.405	
0.113601	0.236	426.41	
-0.0147261	0.236	426.415	
-0.191439	0.236	426.42	
-0.0820452	0.236	426.425	
0.113601	0.236	426.43	
-0.00631117	0.236	426.435	
-0.199854	0.236	426.44	
-0.0967712	0.236	426.445	
0.0988749	0.236	426.45	
0.0147261	0.236	426.455	
-0.138846	0.236	426.46	
-0.0357633	0.236	426.465	
0.136742	0.236	426.47	
0.0252447	0.236	426.475	
-0.161987	0.236	426.48	
-0.100979	0.236	426.485	
0.0589042	0.236	426.49	
-0.0315558	0.236	426.495	
-0.172505	0.236	426.5	
-0.0799414	0.235	426.505	
0.0883563	0.235	426.51	
-0.0546968	0.235	426.515	
-0.235617	0.235	426.52	
-0.119912	0.235	426.525	
0.0610079	0.235	426.53	
-0.0294521	0.235	426.535	
-0.168298	0.235	426.54	
-0.0336596	0.235	426.545	
0.168298	0.235	426.55	
0.0631117	0.235	426.555	
-0.138846	0.235	426.56	
-0.0799414	0.235	426.565	
0.0483856	0.235	426.57	
-0.0736303	0.235	426.575	
-0.222995	0.235	426.58	
-0.103082	0.235	426.585	
0.10729	0.235	426.59	
0.0357633	0.235	426.595	
-0.119912	0.235	426.6	
-0.037867	0.234	426.605	
0.0820452	0.234	426.61	
-0.0946675	0.234	426.615	
-0.281899	0.234	426.62	
-0.115705	0.234	426.625	
0.0862526	0.234	426.63	
-0.0231409	0.234	426.635	
-0.170401	0.234	426.64	
-0.0168298	0.234	426.645	
0.166194	0.234	426.65	
0.00841489	0.234	426.655	
-0.208268	0.234	426.66	
-0.105186	0.234	426.665	
0.0546968	0.234	426.67	
-0.0462819	0.234	426.675	
-0.193542	0.234	426.68	
-0.0546968	0.234	426.685	
0.155675	0.234	426.69	
0.0736303	0.234	426.695	
-0.117808	0.234	426.7	
-0.0568005	0.233	426.705	
0.0631117	0.233	426.71	
-0.103082	0.233	426.715	
-0.311351	0.233	426.72	
-0.143053	0.233	426.725	
0.0988749	0.233	426.73	
0.00420744	0.233	426.735	
-0.147261	0.233	426.74	
-0.0147261	0.233	426.745	
0.159883	0.233	426.75	
-0.00631117	0.233	426.755	
-0.21458	0.233	426.76	
-0.130431	0.233	426.765	
0.0610079	0.233	426.77	
0	0.233	426.775	
-0.157779	0.233	426.78	
-0.0420744	0.233	426.785	
0.145157	0.233	426.79	
0.0462819	0.233	426.795	
-0.166194	0.233	426.8	
-0.122016	0.232	426.805	
0.00420744	0.232	426.81	
-0.128327	0.232	426.815	
-0.290314	0.232	426.82	
-0.12412	0.232	426.825	
0.143053	0.232	426.83	
0.0568005	0.232	426.835	
-0.113601	0.232	426.84	
-0.0399707	0.232	426.845	
0.115705	0.232	426.85	
-0.0315558	0.232	426.855	
-0.235617	0.232	426.86	
-0.115705	0.232	426.865	
0.0862526	0.232	426.87	
0.0210372	0.232	426.875	
-0.126223	0.232	426.88	
-0.0504893	0.232	426.885	
0.10729	0.232	426.89	
-0.0315558	0.232	426.895	
-0.237721	0.232	426.9	
-0.130431	0.231	426.905	
0.0420744	0.231	426.91	
-0.0525931	0.231	426.915	
-0.21458	0.231	426.92	
-0.0841489	0.231	426.925	
0.100979	0.231	426.93	
-0.0126223	0.231	426.935	
-0.231409	0.231	426.94	
-0.145157	0.231	426.945	
0.0715266	0.231	426.95	
0.0147261	0.231	426.955	
-0.113601	0.231	426.96	
0.0147261	0.231	426.965	
0.187231	0.231	426.97	
0.0610079	0.231	426.975	
-0.153572	0.231	426.98	
-0.100979	0.231	426.985	
0.037867	0.231	426.99	
-0.0589042	0.231	426.995	
-0.225098	0.231	427	
-0.117808	0.23	427.005	
0.0673191	0.23	427.01	
-0.0315558	0.23	427.015	
-0.227202	0.23	427.02	
-0.10729	0.23	427.025	
0.0631117	0.23	427.03	
-0.0420744	0.23	427.035	
-0.225098	0.23	427.04	
-0.0925638	0.23	427.045	
0.122016	0.23	427.05	
0.0462819	0.23	427.055	
-0.149364	0.23	427.06	
-0.0694228	0.23	427.065	
0.0883563	0.23	427.07	
-0.0336596	0.23	427.075	
-0.250343	0.23	427.08	
-0.16409	0.23	427.085	
0.037867	0.23	427.09	
-0.0252447	0.23	427.095	
-0.166194	0.23	427.1	
-0.0631117	0.229	427.105	
0.0946675	0.229	427.11	
-0.037867	0.229	427.115	
-0.231409	0.229	427.12	
-0.111497	0.229	427.125	
0.09046	0.229	427.13	
0	0.229	427.135	
-0.18092	0.229	427.14	
-0.0546968	0.229	427.145	
0.145157	0.229	427.15	
0.0441782	0.229	427.155	
-0.153572	0.229	427.16	
-0.0799414	0.229	427.165	
0.0715266	0.229	427.17	
-0.0357633	0.229	427.175	
-0.231409	0.229	427.18	
-0.134638	0.229	427.185	
0.0778377	0.229	427.19	
0.0294521	0.229	427.195	
-0.113601	0.229	427.2	
-0.0357633	0.228	427.205	
0.0862526	0.228	427.21	
-0.0673191	0.228	427.215	
-0.260862	0.228	427.22	
-0.161987	0.228	427.225	
0.0504893	0.228	427.23	
-0.0399707	0.228	427.235	
-0.183024	0.228	427.24	
-0.0315558	0.228	427.245	
0.178816	0.228	427.25	
0.0504893	0.228	427.255	
-0.187231	0.228	427.26	
-0.115705	0.228	427.265	
0.0441782	0.228	427.27	
-0.0420744	0.228	427.275	
-0.208268	0.228	427.28	
-0.0736303	0.228	427.285	
0.151468	0.228	427.29	
0.0715266	0.228	427.295	
-0.143053	0.228	427.3	
-0.119912	0.227	427.305	
-0.0126223	0.227	427.31	
-0.166194	0.227	427.315	
-0.330284	0.227	427.32	
-0.172505	0.227	427.325	
0.0925638	0.227	427.33	
0.0441782	0.227	427.335	
-0.109394	0.227	427.34	
0.00631117	0.227	427.345	
0.157779	0.227	427.35	
0.0147261	0.227	427.355	
-0.216683	0.227	427.36	
-0.136742	0.227	427.365	
0.037867	0.227	427.37	
-0.0210372	0.227	427.375	
-0.174609	0.227	427.38	
-0.0462819	0.227	427.385	
0.128327	0.227	427.39	
