water2	water2	water2	
Force	Distance	Time	
g	mm	sec	

0.191527	6.729	24.545	
0.143119	6.726	24.55	
0.138909	6.724	24.555	
0.0968156	6.721	24.56	
0.0905016	6.719	24.565	
0.0757688	6.716	24.57	
0.0757688	6.714	24.575	
0.0820828	6.711	24.58	
0.0715594	6.709	24.585	
0.0778734	6.706	24.59	
0.10313	6.704	24.595	
0.117863	6.701	24.6	
0.157852	6.699	24.605	
0.159956	6.696	24.61	
0.187317	6.694	24.615	
0.206259	6.691	24.62	
0.187317	6.689	24.625	
0.149433	6.686	24.63	
0.168375	6.684	24.635	
0.145223	6.681	24.64	
0.126281	6.679	24.645	
0.101025	6.676	24.65	
0.0947109	6.674	24.655	
0.115758	6.671	24.66	
0.0862922	6.669	24.665	
0.0820828	6.666	24.67	
0.0862922	6.664	24.675	
0.117863	6.661	24.68	
0.138909	6.659	24.685	
0.130491	6.656	24.69	
0.141014	6.654	24.695	
0.183108	6.651	24.7	
0.16627	6.649	24.705	
0.16627	6.646	24.71	
0.164166	6.644	24.715	
0.17048	6.641	24.72	
0.157852	6.639	24.725	
0.128386	6.636	24.73	
0.115758	6.634	24.735	
0.122072	6.631	24.74	
0.0883969	6.629	24.745	
0.0862922	6.626	24.75	
0.0905016	6.624	24.755	
0.101025	6.621	24.76	
0.122072	6.619	24.765	
0.138909	6.616	24.77	
0.151538	6.614	24.775	
0.17048	6.611	24.78	
0.145223	6.609	24.785	
0.1347	6.606	24.79	
0.147328	6.604	24.795	
0.128386	6.601	24.8	
0.122072	6.599	24.805	
0.10313	6.596	24.81	
0.113653	6.594	24.815	
0.126281	6.591	24.82	
0.130491	6.589	24.825	
0.145223	6.586	24.83	
0.138909	6.584	24.835	
0.126281	6.581	24.84	
0.132595	6.579	24.845	
0.153642	6.576	24.85	
0.143119	6.574	24.855	
0.132595	6.571	24.86	
0.115758	6.569	24.865	
0.10313	6.566	24.87	
0.105234	6.564	24.875	
0.0926063	6.561	24.88	
0.0778734	6.559	24.885	
0.0947109	6.556	24.89	
0.10313	6.554	24.895	
0.107339	6.551	24.9	
0.10313	6.549	24.905	
0.113653	6.546	24.91	
0.138909	6.544	24.915	
0.132595	6.541	24.92	
0.164166	6.539	24.925	
0.195736	6.536	24.93	
0.168375	6.534	24.935	
0.185213	6.531	24.94	
0.168375	6.529	24.945	
0.136805	6.526	24.95	
0.124177	6.524	24.955	
0.0715594	6.521	24.96	
0.0926063	6.519	24.965	
0.0905016	6.516	24.97	
0.0905016	6.514	24.975	
0.115758	6.511	24.98	
0.124177	6.509	24.985	
0.115758	6.506	24.99	
0.119967	6.504	24.995	
0.111548	6.501	25	
0.153642	6.499	25.005	
0.172584	6.496	25.01	
0.159956	6.494	25.015	
0.16627	6.491	25.02	
0.181003	6.489	25.025	
0.172584	6.486	25.03	
0.178898	6.484	25.035	
0.151538	6.481	25.04	
0.153642	6.479	25.045	
0.130491	6.476	25.05	
0.107339	6.474	25.055	
0.105234	6.471	25.06	
0.0799781	6.469	25.065	
0.0883969	6.466	25.07	
0.0926063	6.464	25.075	
0.0905016	6.461	25.08	
0.1347	6.459	25.085	
0.159956	6.456	25.09	
0.1347	6.454	25.095	
0.128386	6.451	25.1	
0.138909	6.449	25.105	
0.122072	6.446	25.11	
0.117863	6.444	25.115	
0.119967	6.441	25.12	
0.168375	6.439	25.125	
0.195736	6.436	25.13	
0.174689	6.434	25.135	
0.187317	6.431	25.14	
0.172584	6.429	25.145	
0.153642	6.426	25.15	
0.128386	6.424	25.155	
0.0926063	6.421	25.16	
0.0947109	6.419	25.165	
0.0820828	6.416	25.17	
0.0631406	6.414	25.175	
0.0610359	6.411	25.18	
0.0484078	6.409	25.185	
0.0610359	6.406	25.19	
0.115758	6.404	25.195	
0.105234	6.401	25.2	
0.122072	6.399	25.205	
0.1347	6.396	25.21	
0.159956	6.394	25.215	
0.178898	6.391	25.22	
0.17048	6.389	25.225	
0.16627	6.386	25.23	
0.162061	6.384	25.235	
0.126281	6.381	25.24	
0.101025	6.379	25.245	
0.0736641	6.376	25.25	
0.0652453	6.374	25.255	
0.0926063	6.371	25.26	
0.06735	6.369	25.265	
0.0736641	6.366	25.27	
0.117863	6.364	25.275	
0.157852	6.361	25.28	
0.157852	6.359	25.285	
0.149433	6.356	25.29	
0.172584	6.354	25.295	
0.212573	6.351	25.3	
0.195736	6.349	25.305	
0.128386	6.346	25.31	
0.147328	6.344	25.315	
0.138909	6.341	25.32	
0.122072	6.339	25.325	
0.10313	6.336	25.33	
0.101025	6.334	25.335	
0.132595	6.331	25.34	
0.101025	6.329	25.345	
0.0778734	6.326	25.35	
0.0989203	6.324	25.355	
0.0947109	6.321	25.36	
0.0883969	6.319	25.365	
0.0883969	6.316	25.37	
0.107339	6.314	25.375	
0.145223	6.311	25.38	
0.155747	6.309	25.385	
0.172584	6.306	25.39	
0.174689	6.304	25.395	
0.157852	6.301	25.4	
0.132595	6.299	25.405	
0.138909	6.296	25.41	
0.117863	6.294	25.415	
0.136805	6.291	25.42	
0.0989203	6.289	25.425	
0.111548	6.286	25.43	
0.126281	6.284	25.435	
0.107339	6.281	25.44	
0.0968156	6.279	25.445	
0.0883969	6.276	25.45	
0.0989203	6.274	25.455	
0.126281	6.271	25.46	
0.105234	6.269	25.465	
0.132595	6.266	25.47	
0.162061	6.264	25.475	
0.157852	6.261	25.48	
0.159956	6.259	25.485	
0.162061	6.256	25.49	
0.147328	6.254	25.495	
0.122072	6.251	25.5	
0.0947109	6.249	25.505	
0.0820828	6.246	25.51	
0.0926063	6.244	25.515	
0.0841875	6.241	25.52	
0.0947109	6.239	25.525	
0.119967	6.236	25.53	
0.126281	6.234	25.535	
0.1347	6.231	25.54	
0.124177	6.229	25.545	
0.124177	6.226	25.55	
0.1347	6.224	25.555	
0.119967	6.221	25.56	
0.0841875	6.219	25.565	
0.101025	6.216	25.57	
0.105234	6.214	25.575	
0.119967	6.211	25.58	
0.0989203	6.209	25.585	
0.0989203	6.206	25.59	
0.117863	6.204	25.595	
0.113653	6.201	25.6	
0.122072	6.199	25.605	
0.130491	6.196	25.61	
0.119967	6.194	25.615	
0.132595	6.191	25.62	
0.130491	6.189	25.625	
0.130491	6.186	25.63	
0.141014	6.184	25.635	
0.122072	6.181	25.64	
0.124177	6.179	25.645	
0.111548	6.176	25.65	
0.0926063	6.174	25.655	
0.0968156	6.171	25.66	
0.0820828	6.169	25.665	
0.0883969	6.166	25.67	
0.0841875	6.164	25.675	
0.0947109	6.161	25.68	
0.128386	6.159	25.685	
0.143119	6.156	25.69	
0.126281	6.154	25.695	
0.147328	6.151	25.7	
0.174689	6.149	25.705	
0.153642	6.146	25.71	
0.119967	6.144	25.715	
0.0694547	6.141	25.72	
0.0905016	6.139	25.725	
0.0841875	6.136	25.73	
0.0799781	6.134	25.735	
0.0989203	6.131	25.74	
0.117863	6.129	25.745	
0.136805	6.126	25.75	
0.159956	6.124	25.755	
0.145223	6.121	25.76	
0.155747	6.119	25.765	
0.151538	6.116	25.77	
0.1347	6.114	25.775	
0.157852	6.111	25.78	
0.159956	6.109	25.785	
0.136805	6.106	25.79	
0.119967	6.104	25.795	
0.0820828	6.101	25.8	
0.0799781	6.099	25.805	
0.0526172	6.096	25.81	
0.0420938	6.094	25.815	
0.0778734	6.091	25.82	
0.109444	6.089	25.825	
0.0905016	6.086	25.83	
0.117863	6.084	25.835	
0.153642	6.081	25.84	
0.159956	6.079	25.845	
0.155747	6.076	25.85	
0.132595	6.074	25.855	
0.168375	6.071	25.86	
0.136805	6.069	25.865	
0.113653	6.066	25.87	
0.0989203	6.064	25.875	
0.10313	6.061	25.88	
0.0883969	6.059	25.885	
0.0883969	6.056	25.89	
0.119967	6.054	25.895	
0.162061	6.051	25.9	
0.145223	6.049	25.905	
0.132595	6.046	25.91	
0.151538	6.044	25.915	
0.153642	6.041	25.92	
0.145223	6.039	25.925	
0.115758	6.036	25.93	
0.109444	6.034	25.935	
0.122072	6.031	25.94	
0.0862922	6.029	25.945	
0.0589313	6.026	25.95	
0.0736641	6.024	25.955	
0.10313	6.021	25.96	
0.101025	6.019	25.965	
0.113653	6.016	25.97	
0.138909	6.014	25.975	
0.168375	6.011	25.98	
0.136805	6.009	25.985	
0.155747	6.006	25.99	
0.16627	6.004	25.995	
0.132595	6.001	26	
0.124177	5.999	26.005	
0.107339	5.996	26.01	
0.124177	5.994	26.015	
0.124177	5.991	26.02	
0.0862922	5.989	26.025	
0.0862922	5.986	26.03	
0.109444	5.984	26.035	
0.109444	5.981	26.04	
0.0715594	5.979	26.045	
0.0820828	5.976	26.05	
0.0989203	5.974	26.055	
0.132595	5.971	26.06	
0.109444	5.969	26.065	
0.115758	5.966	26.07	
0.130491	5.964	26.075	
0.126281	5.961	26.08	
0.113653	5.959	26.085	
0.119967	5.956	26.09	
0.119967	5.954	26.095	
0.119967	5.951	26.1	
0.119967	5.949	26.105	
0.153642	5.946	26.11	
0.16627	5.944	26.115	
0.147328	5.941	26.12	
0.149433	5.939	26.125	
0.155747	5.936	26.13	
0.126281	5.934	26.135	
0.136805	5.931	26.14	
0.0926063	5.929	26.145	
0.109444	5.926	26.15	
0.109444	5.924	26.155	
0.0799781	5.921	26.16	
0.0905016	5.919	26.165	
0.10313	5.916	26.17	
0.109444	5.914	26.175	
0.109444	5.911	26.18	
0.122072	5.909	26.185	
0.141014	5.906	26.19	
0.149433	5.904	26.195	
0.145223	5.901	26.2	
0.151538	5.899	26.205	
0.149433	5.896	26.21	
0.143119	5.894	26.215	
0.143119	5.891	26.22	
0.130491	5.889	26.225	
0.1347	5.886	26.23	
0.1347	5.884	26.235	
0.119967	5.881	26.24	
0.109444	5.879	26.245	
0.0968156	5.876	26.25	
0.0631406	5.874	26.255	
0.0441984	5.871	26.26	
0.0463031	5.869	26.265	
0.0505125	5.866	26.27	
0.0799781	5.864	26.275	
0.113653	5.861	26.28	
0.138909	5.859	26.285	
0.155747	5.856	26.29	
0.159956	5.854	26.295	
0.181003	5.851	26.3	
0.136805	5.849	26.305	
0.126281	5.846	26.31	
0.119967	5.844	26.315	
0.122072	5.841	26.32	
0.136805	5.839	26.325	
0.128386	5.836	26.33	
0.109444	5.834	26.335	
0.0968156	5.831	26.34	
0.0799781	5.829	26.345	
0.0568266	5.826	26.35	
0.0694547	5.824	26.355	
0.0926063	5.821	26.36	
0.109444	5.819	26.365	
0.119967	5.816	26.37	
0.138909	5.814	26.375	
0.172584	5.811	26.38	
0.172584	5.809	26.385	
0.155747	5.806	26.39	
0.157852	5.804	26.395	
0.128386	5.801	26.4	
0.153642	5.799	26.405	
0.119967	5.796	26.41	
0.101025	5.794	26.415	
0.119967	5.791	26.42	
0.101025	5.789	26.425	
0.0841875	5.786	26.43	
0.0652453	5.784	26.435	
0.0757688	5.781	26.44	
0.109444	5.779	26.445	
0.0926063	5.776	26.45	
0.0841875	5.774	26.455	
0.124177	5.771	26.46	
0.132595	5.769	26.465	
0.132595	5.766	26.47	
0.143119	5.764	26.475	
0.164166	5.761	26.48	
0.172584	5.759	26.485	
0.145223	5.756	26.49	
0.126281	5.754	26.495	
0.128386	5.751	26.5	
0.119967	5.749	26.505	
0.111548	5.746	26.51	
0.105234	5.744	26.515	
0.0989203	5.741	26.52	
0.0905016	5.739	26.525	
0.0926063	5.736	26.53	
0.0883969	5.734	26.535	
0.115758	5.731	26.54	
0.113653	5.729	26.545	
0.101025	5.726	26.55	
0.126281	5.724	26.555	
0.130491	5.721	26.56	
0.119967	5.719	26.565	
0.122072	5.716	26.57	
0.1347	5.714	26.575	
0.178898	5.711	26.58	
0.159956	5.709	26.585	
0.159956	5.706	26.59	
0.16627	5.704	26.595	
0.141014	5.701	26.6	
0.111548	5.699	26.605	
0.0947109	5.696	26.61	
0.0883969	5.694	26.615	
0.117863	5.691	26.62	
0.101025	5.689	26.625	
0.101025	5.686	26.63	
0.122072	5.684	26.635	
0.128386	5.681	26.64	
0.113653	5.679	26.645	
0.0947109	5.676	26.65	
0.109444	5.674	26.655	
0.1347	5.671	26.66	
0.107339	5.669	26.665	
0.117863	5.666	26.67	
0.145223	5.664	26.675	
0.151538	5.661	26.68	
0.157852	5.659	26.685	
0.151538	5.656	26.69	
0.164166	5.654	26.695	
0.153642	5.651	26.7	
0.113653	5.649	26.705	
0.0757688	5.646	26.71	
0.0736641	5.644	26.715	
0.0463031	5.641	26.72	
0.0610359	5.639	26.725	
0.06735	5.636	26.73	
0.109444	5.634	26.735	
0.149433	5.631	26.74	
0.130491	5.629	26.745	
0.136805	5.626	26.75	
0.143119	5.624	26.755	
0.10313	5.621	26.76	
0.10313	5.619	26.765	
0.10313	5.616	26.77	
0.0989203	5.614	26.775	
0.117863	5.611	26.78	
0.141014	5.609	26.785	
0.128386	5.606	26.79	
0.128386	5.604	26.795	
0.107339	5.601	26.8	
0.109444	5.599	26.805	
0.0926063	5.596	26.81	
0.0862922	5.594	26.815	
0.0947109	5.591	26.82	
0.0862922	5.589	26.825	
0.10313	5.586	26.83	
0.107339	5.584	26.835	
0.113653	5.581	26.84	
0.128386	5.579	26.845	
0.138909	5.576	26.85	
0.124177	5.574	26.855	
0.138909	5.571	26.86	
0.113653	5.569	26.865	
0.10313	5.566	26.87	
0.0947109	5.564	26.875	
0.0926063	5.561	26.88	
0.0820828	5.559	26.885	
0.0862922	5.556	26.89	
0.0568266	5.554	26.895	
0.0757688	5.551	26.9	
0.0905016	5.549	26.905	
0.0736641	5.546	26.91	
0.0905016	5.544	26.915	
0.0947109	5.541	26.92	
0.113653	5.539	26.925	
0.128386	5.536	26.93	
0.141014	5.534	26.935	
0.143119	5.531	26.94	
0.126281	5.529	26.945	
0.124177	5.526	26.95	
0.145223	5.524	26.955	
0.136805	5.521	26.96	
0.109444	5.519	26.965	
0.113653	5.516	26.97	
0.119967	5.514	26.975	
0.122072	5.511	26.98	
0.0968156	5.509	26.985	
0.0841875	5.506	26.99	
0.107339	5.504	26.995	
0.111548	5.501	27	
0.107339	5.499	27.005	
0.122072	5.496	27.01	
0.128386	5.494	27.015	
0.157852	5.491	27.02	
0.122072	5.489	27.025	
0.111548	5.486	27.03	
0.113653	5.484	27.035	
0.101025	5.481	27.04	
0.0820828	5.479	27.045	
0.0947109	5.476	27.05	
0.0926063	5.474	27.055	
0.111548	5.471	27.06	
0.0947109	5.469	27.065	
0.111548	5.466	27.07	
0.115758	5.464	27.075	
0.0905016	5.461	27.08	
0.126281	5.459	27.085	
0.1347	5.456	27.09	
0.117863	5.454	27.095	
0.119967	5.451	27.1	
0.105234	5.449	27.105	
0.119967	5.446	27.11	
0.132595	5.444	27.115	
0.122072	5.441	27.12	
0.109444	5.439	27.125	
0.117863	5.436	27.13	
0.105234	5.434	27.135	
0.109444	5.431	27.14	
0.105234	5.429	27.145	
0.0968156	5.426	27.15	
0.0841875	5.424	27.155	
0.0926063	5.421	27.16	
0.107339	5.419	27.165	
0.111548	5.416	27.17	
0.0947109	5.414	27.175	
0.122072	5.411	27.18	
0.0968156	5.409	27.185	
0.0778734	5.406	27.19	
0.0926063	5.404	27.195	
0.0799781	5.401	27.2	
0.0989203	5.399	27.205	
0.107339	5.396	27.21	
0.101025	5.394	27.215	
0.136805	5.391	27.22	
0.143119	5.389	27.225	
0.115758	5.386	27.23	
0.122072	5.384	27.235	
0.126281	5.381	27.24	
0.101025	5.379	27.245	
0.0926063	5.376	27.25	
0.0652453	5.374	27.255	
0.0968156	5.371	27.26	
0.0694547	5.369	27.265	
0.0715594	5.366	27.27	
0.109444	5.364	27.275	
0.128386	5.361	27.28	
0.149433	5.359	27.285	
0.16627	5.356	27.29	
0.143119	5.354	27.295	
0.185213	5.351	27.3	
0.174689	5.349	27.305	
0.172584	5.346	27.31	
0.1347	5.344	27.315	
0.105234	5.341	27.32	
0.0989203	5.339	27.325	
0.0526172	5.336	27.33	
0.0399891	5.334	27.335	
0.0736641	5.331	27.34	
0.0736641	5.329	27.345	
0.0947109	5.326	27.35	
0.149433	5.324	27.355	
0.172584	5.321	27.36	
0.164166	5.319	27.365	
0.147328	5.316	27.37	
0.159956	5.314	27.375	
0.17048	5.311	27.38	
0.141014	5.309	27.385	
0.130491	5.306	27.39	
0.138909	5.304	27.395	
0.130491	5.301	27.4	
0.111548	5.299	27.405	
0.0905016	5.296	27.41	
0.0799781	5.294	27.415	
0.0778734	5.291	27.42	
0.0441984	5.289	27.425	
0.0420938	5.286	27.43	
0.0799781	5.284	27.435	
0.0862922	5.281	27.44	
0.0926063	5.279	27.445	
0.132595	5.276	27.45	
0.147328	5.274	27.455	
0.147328	5.271	27.46	
0.149433	5.269	27.465	
0.136805	5.266	27.47	
0.151538	5.264	27.475	
0.141014	5.261	27.48	
0.162061	5.259	27.485	
0.157852	5.256	27.49	
0.17048	5.254	27.495	
0.17048	5.251	27.5	
0.155747	5.249	27.505	
0.141014	5.246	27.51	
0.132595	5.244	27.515	
0.0947109	5.241	27.52	
0.0883969	5.239	27.525	
0.0694547	5.236	27.53	
0.0378844	5.234	27.535	
0.0315703	5.231	27.54	
0.00631406	5.229	27.545	
0.0357797	5.226	27.55	
0.0568266	5.224	27.555	
0.0652453	5.221	27.56	
0.105234	5.219	27.565	
0.151538	5.216	27.57	
0.172584	5.214	27.575	
0.197841	5.211	27.58	
0.17048	5.209	27.585	
0.187317	5.206	27.59	
0.141014	5.204	27.595	
0.0883969	5.201	27.6	
0.0799781	5.199	27.605	
0.0905016	5.196	27.61	
0.0736641	5.194	27.615	
0.06735	5.191	27.62	
0.0441984	5.189	27.625	
0.0547219	5.186	27.63	
0.0441984	5.184	27.635	
0.0526172	5.181	27.64	
0.0547219	5.179	27.645	
0.0883969	5.176	27.65	
0.130491	5.174	27.655	
0.164166	5.171	27.66	
0.162061	5.169	27.665	
0.17048	5.166	27.67	
0.181003	5.164	27.675	
0.168375	5.161	27.68	
0.145223	5.159	27.685	
0.107339	5.156	27.69	
0.0757688	5.154	27.695	
0.0820828	5.151	27.7	
0.0736641	5.149	27.705	
0.0484078	5.146	27.71	
0.0484078	5.144	27.715	
0.0484078	5.141	27.72	
0.0905016	5.139	27.725	
0.109444	5.136	27.73	
0.107339	5.134	27.735	
0.138909	5.131	27.74	
0.136805	5.129	27.745	
0.126281	5.126	27.75	
0.122072	5.124	27.755	
0.128386	5.121	27.76	
0.1347	5.119	27.765	
0.0947109	5.116	27.77	
0.0968156	5.114	27.775	
0.115758	5.111	27.78	
0.113653	5.109	27.785	
0.0989203	5.106	27.79	
0.0652453	5.104	27.795	
0.0947109	5.101	27.8	
0.105234	5.099	27.805	
0.10313	5.096	27.81	
0.0883969	5.094	27.815	
0.124177	5.091	27.82	
0.107339	5.089	27.825	
0.0989203	5.086	27.83	
0.101025	5.084	27.835	
0.109444	5.081	27.84	
0.122072	5.079	27.845	
0.132595	5.076	27.85	
0.124177	5.074	27.855	
0.143119	5.071	27.86	
0.132595	5.069	27.865	
0.0926063	5.066	27.87	
0.0715594	5.064	27.875	
0.06735	5.061	27.88	
0.06735	5.059	27.885	
0.06735	5.056	27.89	
0.0799781	5.054	27.895	
0.107339	5.051	27.9	
0.0736641	5.049	27.905	
0.0715594	5.046	27.91	
0.0841875	5.044	27.915	
0.0778734	5.041	27.92	
0.0905016	5.039	27.925	
0.0989203	5.036	27.93	
0.117863	5.034	27.935	
0.151538	5.031	27.94	
0.124177	5.029	27.945	
0.115758	5.026	27.95	
0.122072	5.024	27.955	
0.0968156	5.021	27.96	
0.0820828	5.019	27.965	
0.0778734	5.016	27.97	
0.0757688	5.014	27.975	
0.105234	5.011	27.98	
0.0926063	5.009	27.985	
0.105234	5.006	27.99	
0.117863	5.004	27.995	
0.107339	5.001	28	
0.124177	4.999	28.005	
0.10313	4.996	28.01	
0.107339	4.994	28.015	
0.117863	4.991	28.02	
0.0841875	4.989	28.025	
0.06735	4.986	28.03	
0.0883969	4.984	28.035	
0.0799781	4.981	28.04	
0.0883969	4.979	28.045	
0.0968156	4.976	28.05	
0.115758	4.974	28.055	
0.117863	4.971	28.06	
0.0799781	4.969	28.065	
0.0757688	4.966	28.07	
0.0905016	4.964	28.075	
0.0905016	4.961	28.08	
0.0862922	4.959	28.085	
0.10313	4.956	28.09	
0.119967	4.954	28.095	
0.130491	4.951	28.1	
0.119967	4.949	28.105	
0.130491	4.946	28.11	
0.130491	4.944	28.115	
0.101025	4.941	28.12	
0.0947109	4.939	28.125	
0.10313	4.936	28.13	
0.109444	4.934	28.135	
0.0883969	4.931	28.14	
0.0631406	4.929	28.145	
0.0820828	4.926	28.15	
0.115758	4.924	28.155	
0.0989203	4.921	28.16	
0.109444	4.919	28.165	
0.126281	4.916	28.17	
0.132595	4.914	28.175	
0.132595	4.911	28.18	
0.105234	4.909	28.185	
0.126281	4.906	28.19	
0.132595	4.904	28.195	
0.124177	4.901	28.2	
0.126281	4.899	28.205	
0.157852	4.896	28.21	
0.122072	4.894	28.215	
0.115758	4.891	28.22	
0.0694547	4.889	28.225	
0.0715594	4.886	28.23	
0.0694547	4.884	28.235	
0.0484078	4.881	28.24	
0.0631406	4.879	28.245	
0.0757688	4.876	28.25	
0.0778734	4.874	28.255	
0.107339	4.871	28.26	
0.115758	4.869	28.265	
0.132595	4.866	28.27	
0.130491	4.864	28.275	
0.130491	4.861	28.28	
0.155747	4.859	28.285	
0.145223	4.856	28.29	
0.132595	4.854	28.295	
0.105234	4.851	28.3	
0.0905016	4.849	28.305	
0.0652453	4.846	28.31	
0.0589313	4.844	28.315	
0.0547219	4.841	28.32	
0.0610359	4.839	28.325	
0.0989203	4.836	28.33	
0.0905016	4.834	28.335	
0.0883969	4.831	28.34	
0.0947109	4.829	28.345	
0.0883969	4.826	28.35	
0.10313	4.824	28.355	
0.124177	4.821	28.36	
0.117863	4.819	28.365	
0.128386	4.816	28.37	
0.143119	4.814	28.375	
0.149433	4.811	28.38	
0.119967	4.809	28.385	
0.0715594	4.806	28.39	
0.0441984	4.804	28.395	
0.0231516	4.801	28.4	
0.033675	4.799	28.405	
0.0547219	4.796	28.41	
0.06735	4.794	28.415	
0.113653	4.791	28.42	
0.107339	4.789	28.425	
0.111548	4.786	28.43	
0.10313	4.784	28.435	
0.0820828	4.781	28.44	
0.0926063	4.779	28.445	
0.0862922	4.776	28.45	
0.124177	4.774	28.455	
0.162061	4.771	28.46	
0.149433	4.769	28.465	
0.1347	4.766	28.47	
0.141014	4.764	28.475	
0.107339	4.761	28.48	
0.0610359	4.759	28.485	
0.0357797	4.756	28.49	
0.0252563	4.754	28.495	
0.0357797	4.751	28.5	
0.0547219	4.749	28.505	
0.06735	4.746	28.51	
0.0989203	4.744	28.515	
0.0883969	4.741	28.52	
0.0883969	4.739	28.525	
0.0862922	4.736	28.53	
0.0947109	4.734	28.535	
0.111548	4.731	28.54	
0.119967	4.729	28.545	
0.119967	4.726	28.55	
0.145223	4.724	28.555	
0.164166	4.721	28.56	
0.138909	4.719	28.565	
0.111548	4.716	28.57	
0.0652453	4.714	28.575	
0.0799781	4.711	28.58	
0.0568266	4.709	28.585	
0.0357797	4.706	28.59	
0.0757688	4.704	28.595	
0.0778734	4.701	28.6	
0.0715594	4.699	28.605	
0.0715594	4.696	28.61	
0.101025	4.694	28.615	
0.115758	4.691	28.62	
0.0715594	4.689	28.625	
0.0778734	4.686	28.63	
0.111548	4.684	28.635	
0.10313	4.681	28.64	
0.109444	4.679	28.645	
0.105234	4.676	28.65	
0.113653	4.674	28.655	
0.119967	4.671	28.66	
0.0926063	4.669	28.665	
0.0820828	4.666	28.67	
0.0926063	4.664	28.675	
0.0947109	4.661	28.68	
0.0841875	4.659	28.685	
0.0841875	4.656	28.69	
0.0610359	4.654	28.695	
0.0883969	4.651	28.7	
0.0862922	4.649	28.705	
0.0862922	4.646	28.71	
0.101025	4.644	28.715	
0.0841875	4.641	28.72	
0.0757688	4.639	28.725	
0.0547219	4.636	28.73	
0.0547219	4.634	28.735	
0.0631406	4.631	28.74	
0.0610359	4.629	28.745	
0.0547219	4.626	28.75	
0.0799781	4.624	28.755	
0.0905016	4.621	28.76	
0.119967	4.619	28.765	
0.138909	4.616	28.77	
0.138909	4.614	28.775	
0.141014	4.611	28.78	
0.126281	4.609	28.785	
0.113653	4.606	28.79	
0.109444	4.604	28.795	
0.0841875	4.601	28.8	
0.0820828	4.599	28.805	
0.0926063	4.596	28.81	
0.0652453	4.594	28.815	
0.0715594	4.591	28.82	
0.0652453	4.589	28.825	
0.0568266	4.586	28.83	
0.0526172	4.584	28.835	
0.0420938	4.581	28.84	
0.0610359	4.579	28.845	
0.0862922	4.576	28.85	
0.119967	4.574	28.855	
0.151538	4.571	28.86	
0.151538	4.569	28.865	
0.145223	4.566	28.87	
0.157852	4.564	28.875	
0.117863	4.561	28.88	
0.0757688	4.559	28.885	
0.0420938	4.556	28.89	
0.0273609	4.554	28.895	
0.0505125	4.551	28.9	
0.0399891	4.549	28.905	
0.0652453	4.546	28.91	
0.101025	4.544	28.915	
0.109444	4.541	28.92	
0.124177	4.539	28.925	
0.128386	4.536	28.93	
0.119967	4.534	28.935	
0.143119	4.531	28.94	
0.10313	4.529	28.945	
0.0841875	4.526	28.95	
0.111548	4.524	28.955	
0.113653	4.521	28.96	
0.132595	4.519	28.965	
0.0989203	4.516	28.97	
0.107339	4.514	28.975	
0.0989203	4.511	28.98	
0.0778734	4.509	28.985	
0.0610359	4.506	28.99	
0.0547219	4.504	28.995	
0.0505125	4.501	29	
0.0736641	4.499	29.005	
0.0736641	4.496	29.01	
0.0883969	4.494	29.015	
0.0989203	4.491	29.02	
0.101025	4.489	29.025	
0.10313	4.486	29.03	
0.0989203	4.484	29.035	
0.101025	4.481	29.04	
0.124177	4.479	29.045	
0.126281	4.476	29.05	
0.111548	4.474	29.055	
0.132595	4.471	29.06	
0.1347	4.469	29.065	
0.107339	4.466	29.07	
0.0926063	4.464	29.075	
0.0799781	4.461	29.08	
0.0778734	4.459	29.085	
0.0694547	4.456	29.09	
0.0568266	4.454	29.095	
0.0568266	4.451	29.1	
0.0315703	4.449	29.105	
0.0294656	4.446	29.11	
0.0568266	4.444	29.115	
0.0652453	4.441	29.12	
0.115758	4.439	29.125	
0.132595	4.436	29.13	
0.136805	4.434	29.135	
0.187317	4.431	29.14	
0.187317	4.429	29.145	
0.157852	4.426	29.15	
0.147328	4.424	29.155	
0.122072	4.421	29.16	
0.0968156	4.419	29.165	
0.0589313	4.416	29.17	
0.0378844	4.414	29.175	
0.0399891	4.411	29.18	
0.0315703	4.409	29.185	
0.033675	4.406	29.19	
0.0526172	4.404	29.195	
0.0736641	4.401	29.2	
0.0989203	4.399	29.205	
0.115758	4.396	29.21	
0.119967	4.394	29.215	
0.145223	4.391	29.22	
0.130491	4.389	29.225	
0.105234	4.386	29.23	
0.105234	4.384	29.235	
0.0778734	4.381	29.24	
0.0694547	4.379	29.245	
0.0505125	4.376	29.25	
0.0463031	4.374	29.255	
0.0610359	4.371	29.26	
0.0484078	4.369	29.265	
0.0736641	4.366	29.27	
0.0926063	4.364	29.275	
0.111548	4.361	29.28	
0.136805	4.359	29.285	
0.151538	4.356	29.29	
0.157852	4.354	29.295	
0.145223	4.351	29.3	
0.107339	4.349	29.305	
0.0883969	4.346	29.31	
0.0778734	4.344	29.315	
0.0294656	4.341	29.32	
0.00631406	4.339	29.325	
0.0294656	4.336	29.33	
0.0589313	4.334	29.335	
0.0968156	4.331	29.34	
0.0862922	4.329	29.345	
0.132595	4.326	29.35	
0.174689	4.324	29.355	
0.176794	4.321	29.36	
0.151538	4.319	29.365	
0.138909	4.316	29.37	
0.138909	4.314	29.375	
0.115758	4.311	29.38	
0.0862922	4.309	29.385	
0.0757688	4.306	29.39	
0.0820828	4.304	29.395	
0.0505125	4.301	29.4	
0.0210469	4.299	29.405	
