frame_stiffness_no_sample1	frame_stiffness_no_sample1	frame_stiffness_no_sample1	
Force	Distance	Time	
g	mm	sec	

0.305227	1.193	119.34	
0.463103	1.193	119.345	
0.322067	1.193	119.35	
0.168401	1.193	119.355	
0.233657	1.193	119.36	
0.250497	1.193	119.365	
0.0694655	1.193	119.37	
-0.0778856	1.193	119.375	
0.0378903	1.193	119.38	
0.208397	1.193	119.385	
0.143141	1.193	119.39	
0.0631505	1.193	119.395	
0.214712	1.193	119.4	
0.374693	1.194	119.405	
0.265232	1.194	119.41	
0.122091	1.194	119.415	
0.164191	1.194	119.42	
0.206291	1.194	119.425	
0.0757805	1.194	119.43	
-0.0126301	1.194	119.435	
0.132616	1.194	119.44	
0.273652	1.194	119.445	
0.193661	1.194	119.45	
0.107356	1.194	119.455	
0.181031	1.194	119.46	
0.307332	1.194	119.465	
0.242077	1.194	119.47	
0.0778856	1.194	119.475	
0.0589404	1.194	119.48	
0.164191	1.194	119.485	
0.136826	1.194	119.49	
0.0568354	1.194	119.495	
0.103146	1.194	119.5	
0.233657	1.195	119.505	
0.271547	1.195	119.51	
0.265232	1.195	119.515	
0.250497	1.195	119.52	
0.229447	1.195	119.525	
0.149456	1.195	119.53	
0.0631505	1.195	119.535	
0.0820956	1.195	119.54	
0.149456	1.195	119.545	
0.193661	1.195	119.55	
0.197871	1.195	119.555	
0.279967	1.195	119.56	
0.341012	1.195	119.565	
0.296807	1.195	119.57	
0.130511	1.195	119.575	
-0.0126301	1.195	119.58	
-0.0273652	1.195	119.585	
0.00842006	1.195	119.59	
0.0568354	1.195	119.595	
0.155771	1.195	119.6	
0.307332	1.196	119.605	
0.433633	1.196	119.61	
0.475733	1.196	119.615	
0.315752	1.196	119.62	
0.130511	1.196	119.625	
0.0252602	1.196	119.63	
-0.0273652	1.196	119.635	
-0.0421003	1.196	119.64	
0.0315752	1.196	119.645	
0.214712	1.196	119.65	
0.338907	1.196	119.655	
0.359958	1.196	119.66	
0.345223	1.196	119.665	
0.332592	1.196	119.67	
0.233657	1.196	119.675	
0.0168401	1.196	119.68	
-0.128406	1.196	119.685	
-0.0842006	1.196	119.69	
0.0610454	1.196	119.695	
0.153666	1.196	119.7	
0.265232	1.197	119.705	
0.454683	1.197	119.71	
0.595719	1.197	119.715	
0.465208	1.197	119.72	
0.168401	1.197	119.725	
-0.00421003	1.197	119.73	
-0.0736755	1.197	119.735	
-0.145246	1.197	119.74	
-0.168401	1.197	119.745	
0.0442053	1.197	119.75	
0.315752	1.197	119.755	
0.391533	1.197	119.76	
0.334697	1.197	119.765	
0.351538	1.197	119.77	
0.336802	1.197	119.775	
0.141036	1.197	119.78	
-0.0442053	1.197	119.785	
0.0126301	1.197	119.79	
0.218922	1.197	119.795	
0.229447	1.197	119.8	
0.143141	1.198	119.805	
0.218922	1.198	119.81	
0.368378	1.198	119.815	
0.263127	1.198	119.82	
-0.0189451	1.198	119.825	
-0.0820956	1.198	119.83	
0.0863056	1.198	119.835	
0.134721	1.198	119.84	
0.0231552	1.198	119.845	
0.0926207	1.198	119.85	
0.303122	1.198	119.855	
0.324172	1.198	119.86	
0.115776	1.198	119.865	
0.103146	1.198	119.87	
0.244182	1.198	119.875	
0.237867	1.198	119.88	
0.0778856	1.198	119.885	
0.0820956	1.198	119.89	
0.313647	1.198	119.895	
0.374693	1.198	119.9	
0.172611	1.199	119.905	
0.0989357	1.199	119.91	
0.284177	1.199	119.915	
0.288387	1.199	119.92	
0.0399953	1.199	119.925	
-0.0126301	1.199	119.93	
0.235762	1.199	119.935	
0.330487	1.199	119.94	
0.145246	1.199	119.945	
0.0399953	1.199	119.95	
0.199976	1.199	119.955	
0.195766	1.199	119.96	
-0.0231552	1.199	119.965	
-0.0778856	1.199	119.97	
0.199976	1.199	119.975	
0.328382	1.199	119.98	
0.103146	1.199	119.985	
0.00842006	1.199	119.99	
0.275757	1.199	119.995	
0.408373	1.199	120	
0.164191	1.2	120.005	
0.0126301	1.2	120.01	
0.273652	1.2	120.015	
0.418898	1.2	120.02	
0.136826	1.2	120.025	
-0.0463103	1.2	120.03	
0.195766	1.2	120.035	
0.370483	1.2	120.04	
0.170506	1.2	120.045	
0.0315752	1.2	120.05	
0.258917	1.2	120.055	
0.425213	1.2	120.06	
0.143141	1.2	120.065	
-0.0926207	1.2	120.07	
0.0926207	1.2	120.075	
0.267337	1.2	120.08	
0.0589404	1.2	120.085	
-0.145246	1.2	120.09	
0.0863056	1.2	120.095	
0.345223	1.2	120.1	
0.164191	1.201	120.105	
-0.0273652	1.201	120.11	
0.239972	1.201	120.115	
0.484154	1.201	120.12	
0.275757	1.201	120.125	
0.0463103	1.201	120.13	
0.252602	1.201	120.135	
0.452578	1.201	120.14	
0.202081	1.201	120.145	
-0.0968307	1.201	120.15	
0.0947257	1.201	120.155	
0.404163	1.201	120.16	
0.261022	1.201	120.165	
-0.00421003	1.201	120.17	
0.119986	1.201	120.175	
0.343117	1.201	120.18	
0.103146	1.201	120.185	
-0.221027	1.201	120.19	
-0.0799906	1.201	120.195	
0.284177	1.201	120.2	
0.265232	1.202	120.205	
0.0968307	1.202	120.21	
0.294702	1.202	120.215	
0.547304	1.202	120.22	
0.357853	1.202	120.225	
0.00210502	1.202	120.23	
0.0842006	1.202	120.235	
0.345223	1.202	120.24	
0.174716	1.202	120.245	
-0.117881	1.202	120.25	
0.00631505	1.202	120.255	
0.359958	1.202	120.26	
0.305227	1.202	120.265	
0.0210502	1.202	120.27	
0.115776	1.202	120.275	
0.408373	1.202	120.28	
0.263127	1.202	120.285	
-0.136826	1.202	120.29	
-0.162086	1.202	120.295	
0.183136	1.202	120.3	
0.256812	1.203	120.305	
0.0757805	1.203	120.31	
0.181031	1.203	120.315	
0.511519	1.203	120.32	
0.471523	1.203	120.325	
0.101041	1.203	120.33	
0.0273652	1.203	120.335	
0.214712	1.203	120.34	
0.170506	1.203	120.345	
-0.0778856	1.203	120.35	
0.0147351	1.203	120.355	
0.362063	1.203	120.36	
0.404163	1.203	120.365	
0.119986	1.203	120.37	
0.0378903	1.203	120.375	
0.256812	1.203	120.38	
0.250497	1.203	120.385	
-0.0757805	1.203	120.39	
-0.136826	1.203	120.395	
0.178926	1.203	120.4	
0.357853	1.204	120.405	
0.178926	1.204	120.41	
0.138931	1.204	120.415	
0.368378	1.204	120.42	
0.402058	1.204	120.425	
0.113671	1.204	120.43	
0	1.204	120.435	
0.187346	1.204	120.44	
0.227342	1.204	120.445	
0.00631505	1.204	120.45	
-0.0210502	1.204	120.455	
0.239972	1.204	120.46	
0.402058	1.204	120.465	
0.204186	1.204	120.47	
0.0947257	1.204	120.475	
0.261022	1.204	120.48	
0.349433	1.204	120.485	
0.0968307	1.204	120.49	
-0.0947257	1.204	120.495	
0.0505204	1.204	120.5	
0.233657	1.205	120.505	
0.111566	1.205	120.51	
0.0484154	1.205	120.515	
0.231552	1.205	120.52	
0.368378	1.205	120.525	
0.239972	1.205	120.53	
0.115776	1.205	120.535	
0.191556	1.205	120.54	
0.244182	1.205	120.545	
0.103146	1.205	120.55	
-0.00631505	1.205	120.555	
0.107356	1.205	120.56	
0.246287	1.205	120.565	
0.168401	1.205	120.57	
0.101041	1.205	120.575	
0.252602	1.205	120.58	
0.389428	1.205	120.585	
0.273652	1.205	120.59	
0.107356	1.205	120.595	
0.138931	1.205	120.6	
0.208397	1.206	120.605	
0.0694655	1.206	120.61	
-0.0526254	1.206	120.615	
0.103146	1.206	120.62	
0.284177	1.206	120.625	
0.307332	1.206	120.63	
0.218922	1.206	120.635	
0.223132	1.206	120.64	
0.212607	1.206	120.645	
0.0842006	1.206	120.65	
-0.0778856	1.206	120.655	
-0.0715705	1.206	120.66	
0.0631505	1.206	120.665	
0.168401	1.206	120.67	
0.210502	1.206	120.675	
0.284177	1.206	120.68	
0.376798	1.206	120.685	
0.319962	1.206	120.69	
0.212607	1.206	120.695	
0.149456	1.206	120.7	
0.170506	1.207	120.705	
0.159981	1.207	120.71	
0.159981	1.207	120.715	
0.212607	1.207	120.72	
0.273652	1.207	120.725	
0.282072	1.207	120.73	
0.239972	1.207	120.735	
0.149456	1.207	120.74	
0.0505204	1.207	120.745	
-0.00631505	1.207	120.75	
-0.0378903	1.207	120.755	
-0.0147351	1.207	120.76	
0.101041	1.207	120.765	
0.227342	1.207	120.77	
0.330487	1.207	120.775	
0.345223	1.207	120.78	
0.345223	1.207	120.785	
0.292597	1.207	120.79	
0.197871	1.207	120.795	
0.0526254	1.207	120.8	
0.0252602	1.208	120.805	
0.174716	1.208	120.81	
0.296807	1.208	120.815	
0.296807	1.208	120.82	
0.225237	1.208	120.825	
0.239972	1.208	120.83	
0.288387	1.208	120.835	
0.242077	1.208	120.84	
0.0673605	1.208	120.845	
0.00421003	1.208	120.85	
0.0399953	1.208	120.855	
0.0547304	1.208	120.86	
0.00631505	1.208	120.865	
0.0863056	1.208	120.87	
0.216817	1.208	120.875	
0.235762	1.208	120.88	
0.193661	1.208	120.885	
0.233657	1.208	120.89	
0.279967	1.208	120.895	
0.212607	1.208	120.9	
0.0926207	1.209	120.905	
0.155771	1.209	120.91	
0.338907	1.209	120.915	
0.319962	1.209	120.92	
0.122091	1.209	120.925	
0.0820956	1.209	120.93	
0.189451	1.209	120.935	
0.174716	1.209	120.94	
0.0231552	1.209	120.945	
0.0463103	1.209	120.95	
0.204186	1.209	120.955	
0.210502	1.209	120.96	
0.0736755	1.209	120.965	
0.0884106	1.209	120.97	
0.284177	1.209	120.975	
0.301017	1.209	120.98	
0.132616	1.209	120.985	
0.0715705	1.209	120.99	
0.212607	1.209	120.995	
0.227342	1.209	121	
0.0694655	1.21	121.005	
0.0715705	1.21	121.01	
0.349433	1.21	121.015	
0.452578	1.21	121.02	
0.233657	1.21	121.025	
0.124196	1.21	121.03	
0.244182	1.21	121.035	
0.254707	1.21	121.04	
0	1.21	121.045	
-0.0947257	1.21	121.05	
0.0757805	1.21	121.055	
0.157876	1.21	121.06	
0.0399953	1.21	121.065	
0.0126301	1.21	121.07	
0.229447	1.21	121.075	
0.345223	1.21	121.08	
0.233657	1.21	121.085	
0.174716	1.21	121.09	
0.292597	1.21	121.095	
0.301017	1.21	121.1	
0.0210502	1.211	121.105	
-0.103146	1.211	121.11	
0.122091	1.211	121.115	
0.303122	1.211	121.12	
0.162086	1.211	121.125	
0.128406	1.211	121.13	
0.387323	1.211	121.135	
0.509414	1.211	121.14	
0.246287	1.211	121.145	
-0.0147351	1.211	121.15	
0.0336802	1.211	121.155	
0.0947257	1.211	121.16	
-0.105251	1.211	121.165	
-0.185241	1.211	121.17	
0.126301	1.211	121.175	
0.389428	1.211	121.18	
0.319962	1.211	121.185	
0.218922	1.211	121.19	
0.357853	1.211	121.195	
0.431528	1.211	121.2	
0.103146	1.212	121.205	
-0.174716	1.212	121.21	
-0.0147351	1.212	121.215	
0.242077	1.212	121.22	
0.159981	1.212	121.225	
0.0778856	1.212	121.23	
0.351538	1.212	121.235	
0.583089	1.212	121.24	
0.391533	1.212	121.245	
0.0673605	1.212	121.25	
0.0484154	1.212	121.255	
0.117881	1.212	121.26	
-0.0505204	1.212	121.265	
-0.170506	1.212	121.27	
0.122091	1.212	121.275	
0.421003	1.212	121.28	
0.326277	1.212	121.285	
0.126301	1.212	121.29	
0.239972	1.212	121.295	
0.376798	1.212	121.3	
0.143141	1.213	121.305	
-0.151561	1.213	121.31	
-0.00631505	1.213	121.315	
0.265232	1.213	121.32	
0.168401	1.213	121.325	
-0.0273652	1.213	121.33	
0.172611	1.213	121.335	
0.458893	1.213	121.34	
0.336802	1.213	121.345	
0.0757805	1.213	121.35	
0.136826	1.213	121.355	
0.315752	1.213	121.36	
0.157876	1.213	121.365	
-0.0673605	1.213	121.37	
0.113671	1.213	121.375	
0.446263	1.213	121.38	
0.389428	1.213	121.385	
0.124196	1.213	121.39	
0.115776	1.213	121.395	
0.322067	1.213	121.4	
0.195766	1.214	121.405	
-0.0884106	1.214	121.41	
-0.0147351	1.214	121.415	
0.254707	1.214	121.42	
0.199976	1.214	121.425	
-0.0168401	1.214	121.43	
0.0926207	1.214	121.435	
0.376798	1.214	121.44	
0.292597	1.214	121.445	
0.0126301	1.214	121.45	
0.0799906	1.214	121.455	
0.368378	1.214	121.46	
0.307332	1.214	121.465	
0.0294702	1.214	121.47	
0.0757805	1.214	121.475	
0.368378	1.214	121.48	
0.391533	1.214	121.485	
0.0842006	1.214	121.49	
0.0399953	1.214	121.495	
0.290492	1.214	121.5	
0.353643	1.215	121.505	
0.0926207	1.215	121.51	
0.0568354	1.215	121.515	
0.189451	1.215	121.52	
0.126301	1.215	121.525	
-0.0989357	1.215	121.53	
-0.0568354	1.215	121.535	
0.246287	1.215	121.54	
0.326277	1.215	121.545	
0.141036	1.215	121.55	
0.151561	1.215	121.555	
0.406268	1.215	121.56	
0.408373	1.215	121.565	
0.109461	1.215	121.57	
-0.00421003	1.215	121.575	
0.197871	1.215	121.58	
0.301017	1.215	121.585	
0.128406	1.215	121.59	
0.0652555	1.215	121.595	
0.303122	1.215	121.6	
0.435738	1.216	121.605	
0.269442	1.216	121.61	
0.153666	1.216	121.615	
0.187346	1.216	121.62	
0.119986	1.216	121.625	
-0.0905157	1.216	121.63	
-0.126301	1.216	121.635	
0.117881	1.216	121.64	
0.269442	1.216	121.645	
0.181031	1.216	121.65	
0.168401	1.216	121.655	
0.355748	1.216	121.66	
0.437843	1.216	121.665	
0.218922	1.216	121.67	
0.0315752	1.216	121.675	
0.0715705	1.216	121.68	
0.221027	1.216	121.685	
0.170506	1.216	121.69	
0.111566	1.216	121.695	
0.189451	1.216	121.7	
0.296807	1.217	121.705	
0.239972	1.217	121.71	
0.181031	1.217	121.715	
0.191556	1.217	121.72	
0.145246	1.217	121.725	
0.0210502	1.217	121.73	
-0.0105251	1.217	121.735	
0.130511	1.217	121.74	
0.218922	1.217	121.745	
0.189451	1.217	121.75	
0.168401	1.217	121.755	
0.273652	1.217	121.76	
0.336802	1.217	121.765	
0.221027	1.217	121.77	
0.0884106	1.217	121.775	
0.130511	1.217	121.78	
0.223132	1.217	121.785	
0.172611	1.217	121.79	
0.103146	1.217	121.795	
0.134721	1.217	121.8	
0.227342	1.218	121.805	
0.208397	1.218	121.81	
0.147351	1.218	121.815	
0.122091	1.218	121.82	
0.0989357	1.218	121.825	
0.109461	1.218	121.83	
0.122091	1.218	121.835	
0.176821	1.218	121.84	
0.229447	1.218	121.845	
0.233657	1.218	121.85	
0.191556	1.218	121.855	
0.164191	1.218	121.86	
0.134721	1.218	121.865	
0.0968307	1.218	121.87	
0.101041	1.218	121.875	
0.153666	1.218	121.88	
0.237867	1.218	121.885	
0.279967	1.218	121.89	
0.242077	1.218	121.895	
0.195766	1.218	121.9	
0.185241	1.219	121.905	
0.178926	1.219	121.91	
0.189451	1.219	121.915	
0.159981	1.219	121.92	
0.111566	1.219	121.925	
0.138931	1.219	121.93	
0.221027	1.219	121.935	
0.237867	1.219	121.94	
0.170506	1.219	121.945	
0.141036	1.219	121.95	
0.176821	1.219	121.955	
0.124196	1.219	121.96	
0.0799906	1.219	121.965	
0.122091	1.219	121.97	
0.195766	1.219	121.975	
0.206291	1.219	121.98	
0.162086	1.219	121.985	
0.195766	1.219	121.99	
0.237867	1.219	121.995	
0.227342	1.219	122	
0.153666	1.22	122.005	
0.204186	1.22	122.01	
0.336802	1.22	122.015	
0.271547	1.22	122.02	
0.0884106	1.22	122.025	
0.0757805	1.22	122.03	
0.208397	1.22	122.035	
0.170506	1.22	122.04	
0.0231552	1.22	122.045	
0.0442053	1.22	122.05	
0.231552	1.22	122.055	
0.313647	1.22	122.06	
0.210502	1.22	122.065	
0.191556	1.22	122.07	
0.294702	1.22	122.075	
0.235762	1.22	122.08	
0.0357853	1.22	122.085	
0.00842006	1.22	122.09	
0.189451	1.22	122.095	
0.290492	1.22	122.1	
0.208397	1.221	122.105	
0.223132	1.221	122.11	
0.387323	1.221	122.115	
0.370483	1.221	122.12	
0.0926207	1.221	122.125	
-0.0589404	1.221	122.13	
0.0231552	1.221	122.135	
0.0399953	1.221	122.14	
-0.0547304	1.221	122.145	
0.00210502	1.221	122.15	
0.290492	1.221	122.155	
0.423108	1.221	122.16	
0.301017	1.221	122.165	
0.267337	1.221	122.17	
0.395743	1.221	122.175	
0.330487	1.221	122.18	
-0.00421003	1.221	122.185	
-0.172611	1.221	122.19	
0.0357853	1.221	122.195	
0.235762	1.221	122.2	
0.185241	1.222	122.205	
0.183136	1.222	122.21	
0.399953	1.222	122.215	
0.471523	1.222	122.22	
0.164191	1.222	122.225	
-0.0568354	1.222	122.23	
0.0357853	1.222	122.235	
0.126301	1.222	122.24	
-0.0147351	1.222	122.245	
-0.0273652	1.222	122.25	
0.223132	1.222	122.255	
0.383113	1.222	122.26	
0.212607	1.222	122.265	
0.105251	1.222	122.27	
0.292597	1.222	122.275	
0.418898	1.222	122.28	
0.187346	1.222	122.285	
-0.00631505	1.222	122.29	
0.153666	1.222	122.295	
0.305227	1.222	122.3	
0.159981	1.223	122.305	
0.0105251	1.223	122.31	
0.216817	1.223	122.315	
0.393638	1.223	122.32	
0.199976	1.223	122.325	
0.0357853	1.223	122.33	
0.193661	1.223	122.335	
0.341012	1.223	122.34	
0.128406	1.223	122.345	
-0.0399953	1.223	122.35	
0.132616	1.223	122.355	
0.322067	1.223	122.36	
0.138931	1.223	122.365	
-0.0294702	1.223	122.37	
0.155771	1.223	122.375	
0.391533	1.223	122.38	
0.212607	1.223	122.385	
-0.0210502	1.223	122.39	
0.0884106	1.223	122.395	
0.311542	1.223	122.4	
0.204186	1.224	122.405	
0.0421003	1.224	122.41	
0.229447	1.224	122.415	
0.477838	1.224	122.42	
0.330487	1.224	122.425	
0.0484154	1.224	122.43	
0.0884106	1.224	122.435	
0.221027	1.224	122.44	
0.107356	1.224	122.445	
-0.0694655	1.224	122.45	
0.0884106	1.224	122.455	
0.349433	1.224	122.46	
0.273652	1.224	122.465	
0.0968307	1.224	122.47	
0.206291	1.224	122.475	
0.410478	1.224	122.48	
0.273652	1.224	122.485	
-0.0294702	1.224	122.49	
-0.0378903	1.224	122.495	
0.138931	1.224	122.5	
0.0842006	1.225	122.505	
-0.0610454	1.225	122.51	
0.141036	1.225	122.515	
0.458893	1.225	122.52	
0.427318	1.225	122.525	
0.210502	1.225	122.53	
0.233657	1.225	122.535	
0.366273	1.225	122.54	
0.197871	1.225	122.545	
-0.134721	1.225	122.55	
-0.105251	1.225	122.555	
0.195766	1.225	122.56	
0.279967	1.225	122.565	
0.159981	1.225	122.57	
0.261022	1.225	122.575	
0.503099	1.225	122.58	
0.425213	1.225	122.585	
0.0778856	1.225	122.59	
-0.0336802	1.225	122.595	
0.124196	1.225	122.6	
0.111566	1.226	122.605	
-0.0463103	1.226	122.61	
0.0484154	1.226	122.615	
0.334697	1.226	122.62	
0.341012	1.226	122.625	
0.136826	1.226	122.63	
0.151561	1.226	122.635	
0.294702	1.226	122.64	
0.174716	1.226	122.645	
-0.0884106	1.226	122.65	
-0.0736755	1.226	122.655	
0.229447	1.226	122.66	
0.328382	1.226	122.665	
0.221027	1.226	122.67	
0.258917	1.226	122.675	
0.482048	1.226	122.68	
0.404163	1.226	122.685	
0.0694655	1.226	122.69	
-0.0568354	1.226	122.695	
0.111566	1.226	122.7	
0.199976	1.227	122.705	
0.0820956	1.227	122.71	
0.174716	1.227	122.715	
0.378903	1.227	122.72	
0.296807	1.227	122.725	
-0.0147351	1.227	122.73	
-0.126301	1.227	122.735	
0.0526254	1.227	122.74	
0.0652555	1.227	122.745	
-0.0631505	1.227	122.75	
0.0336802	1.227	122.755	
0.376798	1.227	122.76	
0.549409	1.227	122.765	
0.406268	1.227	122.77	
0.277862	1.227	122.775	
0.324172	1.227	122.78	
0.233657	1.227	122.785	
0.0168401	1.227	122.79	
-0.0568354	1.227	122.795	
0.103146	1.227	122.8	
0.202081	1.228	122.805	
0.128406	1.228	122.81	
0.168401	1.228	122.815	
0.317857	1.228	122.82	
0.290492	1.228	122.825	
0.0736755	1.228	122.83	
-0.00210502	1.228	122.835	
0.132616	1.228	122.84	
0.155771	1.228	122.845	
0.0294702	1.228	122.85	
0.0273652	1.228	122.855	
0.235762	1.228	122.86	
0.385218	1.228	122.865	
0.296807	1.228	122.87	
0.221027	1.228	122.875	
0.277862	1.228	122.88	
0.305227	1.228	122.885	
0.193661	1.228	122.89	
0.0989357	1.228	122.895	
0.119986	1.228	122.9	
0.119986	1.229	122.905	
0.0463103	1.229	122.91	
0.0757805	1.229	122.915	
0.195766	1.229	122.92	
0.258917	1.229	122.925	
0.221027	1.229	122.93	
0.227342	1.229	122.935	
0.277862	1.229	122.94	
0.267337	1.229	122.945	
0.113671	1.229	122.95	
-0.00842006	1.229	122.955	
0.0294702	1.229	122.96	
0.105251	1.229	122.965	
0.101041	1.229	122.97	
0.128406	1.229	122.975	
0.275757	1.229	122.98	
0.368378	1.229	122.985	
0.315752	1.229	122.99	
0.233657	1.229	122.995	
0.202081	1.229	123	
0.199976	1.23	123.005	
0.0926207	1.23	123.01	
0.0694655	1.23	123.015	
0.132616	1.23	123.02	
0.225237	1.23	123.025	
0.256812	1.23	123.03	
0.250497	1.23	123.035	
0.214712	1.23	123.04	
0.153666	1.23	123.045	
0.0526254	1.23	123.05	
-0.00842006	1.23	123.055	
-0.0231552	1.23	123.06	
0.0399953	1.23	123.065	
0.183136	1.23	123.07	
0.324172	1.23	123.075	
0.359958	1.23	123.08	
0.338907	1.23	123.085	
0.239972	1.23	123.09	
0.153666	1.23	123.095	
0.0926207	1.23	123.1	
0.0315752	1.231	123.105	
0.0231552	1.231	123.11	
0.143141	1.231	123.115	
0.263127	1.231	123.12	
0.296807	1.231	123.125	
0.351538	1.231	123.13	
0.372588	1.231	123.135	
0.265232	1.231	123.14	
0.0884106	1.231	123.145	
-0.0399953	1.231	123.15	
-0.0442053	1.231	123.155	
-0.0442053	1.231	123.16	
-0.00631505	1.231	123.165	
0.138931	1.231	123.17	
0.347328	1.231	123.175	
0.406268	1.231	123.18	
0.324172	1.231	123.185	
0.229447	1.231	123.19	
0.178926	1.231	123.195	
0.0505204	1.231	123.2	
-0.0778856	1.232	123.205	
-0.0421003	1.232	123.21	
0.147351	1.232	123.215	
0.248392	1.232	123.22	
0.246287	1.232	123.225	
0.332592	1.232	123.23	
0.467313	1.232	123.235	
0.378903	1.232	123.24	
0.0905157	1.232	123.245	
0.0147351	1.232	123.25	
0.178926	1.232	123.255	
0.242077	1.232	123.26	
0.0989357	1.232	123.265	
0.0421003	1.232	123.27	
0.176821	1.232	123.275	
0.244182	1.232	123.28	
0.0884106	1.232	123.285	
-0.0147351	1.232	123.29	
0.0778856	1.232	123.295	
0.164191	1.232	123.3	
0.0820956	1.233	123.305	
0.0715705	1.233	123.31	
0.258917	1.233	123.315	
0.341012	1.233	123.32	
0.204186	1.233	123.325	
0.170506	1.233	123.33	
0.301017	1.233	123.335	
0.284177	1.233	123.34	
0.0652555	1.233	123.345	
0.0610454	1.233	123.35	
0.296807	1.233	123.355	
0.395743	1.233	123.36	
0.191556	1.233	123.365	
0.0673605	1.233	123.37	
0.212607	1.233	123.375	
0.277862	1.233	123.38	
0.0694655	1.233	123.385	
-0.0863056	1.233	123.39	
0.0336802	1.233	123.395	
0.172611	1.233	123.4	
0.0884106	1.234	123.405	
0.0631505	1.234	123.41	
0.273652	1.234	123.415	
0.391533	1.234	123.42	
0.199976	1.234	123.425	
0.0568354	1.234	123.43	
0.237867	1.234	123.435	
0.362063	1.234	123.44	
0.206291	1.234	123.445	
0.122091	1.234	123.45	
0.334697	1.234	123.455	
0.469418	1.234	123.46	
0.221027	1.234	123.465	
-0.0631505	1.234	123.47	
0.0294702	1.234	123.475	
0.172611	1.234	123.48	
0.0631505	1.234	123.485	
-0.0189451	1.234	123.49	
0.187346	1.234	123.495	
0.364168	1.234	123.5	
0.225237	1.235	123.505	
0.0315752	1.235	123.51	
0.155771	1.235	123.515	
0.273652	1.235	123.52	
0.0715705	1.235	123.525	
-0.0421003	1.235	123.53	
0.218922	1.235	123.535	
0.490469	1.235	123.54	
0.334697	1.235	123.545	
0.113671	1.235	123.55	
0.254707	1.235	123.555	
0.435738	1.235	123.56	
0.229447	1.235	123.565	
-0.0673605	1.235	123.57	
-0.0294702	1.235	123.575	
0.166296	1.235	123.58	
0.0652555	1.235	123.585	
-0.0884106	1.235	123.59	
0.0736755	1.235	123.595	
