gel_from_2_251	gel_from_2_251	gel_from_2_251	
Force	Distance	Time	
g	mm	sec	

10.4492	1.608	239.225	
10.5291	1.608	239.23	
10.4555	1.608	239.235	
10.4134	1.608	239.24	
10.426	1.608	239.245	
10.3945	1.608	239.25	
10.3209	1.608	239.255	
10.3124	1.608	239.26	
10.405	1.608	239.265	
10.4618	1.608	239.27	
10.4429	1.608	239.275	
10.426	1.608	239.28	
10.4239	1.608	239.285	
10.3945	1.608	239.29	
10.3145	1.608	239.295	
10.323	1.608	239.3	
10.3819	1.607	239.305	
10.4239	1.607	239.31	
10.3713	1.607	239.315	
10.3335	1.607	239.32	
10.4029	1.607	239.325	
10.405	1.607	239.33	
10.2998	1.607	239.335	
10.2662	1.607	239.34	
10.3356	1.607	239.345	
10.384	1.607	239.35	
10.3924	1.607	239.355	
10.3966	1.607	239.36	
10.4576	1.607	239.365	
10.4639	1.607	239.37	
10.3882	1.607	239.375	
10.3419	1.607	239.38	
10.3314	1.607	239.385	
10.3314	1.607	239.39	
10.3145	1.607	239.395	
10.3461	1.607	239.4	
10.4134	1.606	239.405	
10.4429	1.606	239.41	
10.3608	1.606	239.415	
10.323	1.606	239.42	
10.3629	1.606	239.425	
10.344	1.606	239.43	
10.2851	1.606	239.435	
10.2914	1.606	239.44	
10.3545	1.606	239.445	
10.426	1.606	239.45	
10.4239	1.606	239.455	
10.4282	1.606	239.46	
10.426	1.606	239.465	
10.3924	1.606	239.47	
10.3082	1.606	239.475	
10.2809	1.606	239.48	
10.3145	1.606	239.485	
10.3251	1.606	239.49	
10.3524	1.606	239.495	
10.3735	1.606	239.5	
10.3945	1.605	239.505	
10.3587	1.605	239.51	
10.2704	1.605	239.515	
10.2346	1.605	239.52	
10.304	1.605	239.525	
10.3272	1.605	239.53	
10.3398	1.605	239.535	
10.3671	1.605	239.54	
10.426	1.605	239.545	
10.445	1.605	239.55	
10.3798	1.605	239.555	
10.344	1.605	239.56	
10.3461	1.605	239.565	
10.3145	1.605	239.57	
10.2893	1.605	239.575	
10.2809	1.605	239.58	
10.323	1.605	239.585	
10.3293	1.605	239.59	
10.3167	1.605	239.595	
10.3103	1.605	239.6	
10.3293	1.604	239.605	
10.3314	1.604	239.61	
10.2725	1.604	239.615	
10.2767	1.604	239.62	
10.3503	1.604	239.625	
10.3945	1.604	239.63	
10.3629	1.604	239.635	
10.3566	1.604	239.64	
10.3882	1.604	239.645	
10.3671	1.604	239.65	
10.3061	1.604	239.655	
10.2935	1.604	239.66	
10.3167	1.604	239.665	
10.3145	1.604	239.67	
10.304	1.604	239.675	
10.3314	1.604	239.68	
10.3461	1.604	239.685	
10.3524	1.604	239.69	
10.2914	1.604	239.695	
10.2956	1.604	239.7	
10.3209	1.603	239.705	
10.323	1.603	239.71	
10.2556	1.603	239.715	
10.2493	1.603	239.72	
10.3419	1.603	239.725	
10.3461	1.603	239.73	
10.3103	1.603	239.735	
10.3145	1.603	239.74	
10.3356	1.603	239.745	
10.3209	1.603	239.75	
10.2746	1.603	239.755	
10.2451	1.603	239.76	
10.2914	1.603	239.765	
10.3251	1.603	239.77	
10.3082	1.603	239.775	
10.3314	1.603	239.78	
10.3671	1.603	239.785	
10.3545	1.603	239.79	
10.283	1.603	239.795	
10.2472	1.603	239.8	
10.243	1.602	239.805	
10.2493	1.602	239.81	
10.2241	1.602	239.815	
10.2367	1.602	239.82	
10.3671	1.602	239.825	
10.4429	1.602	239.83	
10.4113	1.602	239.835	
10.3756	1.602	239.84	
10.344	1.602	239.845	
10.2872	1.602	239.85	
10.1946	1.602	239.855	
10.1757	1.602	239.86	
10.2367	1.602	239.865	
10.2704	1.602	239.87	
10.2788	1.602	239.875	
10.283	1.602	239.88	
10.3293	1.602	239.885	
10.3145	1.602	239.89	
10.2725	1.602	239.895	
10.2535	1.602	239.9	
10.2577	1.601	239.905	
10.2935	1.601	239.91	
10.262	1.601	239.915	
10.2767	1.601	239.92	
10.3608	1.601	239.925	
10.3735	1.601	239.93	
10.2998	1.601	239.935	
10.2662	1.601	239.94	
10.2872	1.601	239.945	
10.2514	1.601	239.95	
10.2031	1.601	239.955	
10.2115	1.601	239.96	
10.2767	1.601	239.965	
10.2914	1.601	239.97	
10.2493	1.601	239.975	
10.2493	1.601	239.98	
10.283	1.601	239.985	
10.2788	1.601	239.99	
10.2346	1.601	239.995	
10.2599	1.601	240	
10.3019	1.6	240.005	
10.2956	1.6	240.01	
10.2136	1.6	240.015	
10.2283	1.6	240.02	
10.304	1.6	240.025	
10.2935	1.6	240.03	
10.2052	1.6	240.035	
10.1673	1.6	240.04	
10.2325	1.6	240.045	
10.2514	1.6	240.05	
10.2009	1.6	240.055	
10.2094	1.6	240.06	
10.2998	1.6	240.065	
10.3145	1.6	240.07	
10.2535	1.6	240.075	
10.1988	1.6	240.08	
10.2283	1.6	240.085	
10.2157	1.6	240.09	
10.2136	1.6	240.095	
10.2325	1.6	240.1	
10.3188	1.599	240.105	
10.344	1.599	240.11	
10.262	1.599	240.115	
10.2073	1.599	240.12	
10.2325	1.599	240.125	
10.2157	1.599	240.13	
10.142	1.599	240.135	
10.1568	1.599	240.14	
10.2641	1.599	240.145	
10.3251	1.599	240.15	
10.323	1.599	240.155	
10.2893	1.599	240.16	
10.283	1.599	240.165	
10.243	1.599	240.17	
10.1505	1.599	240.175	
10.1315	1.599	240.18	
10.1736	1.599	240.185	
10.2367	1.599	240.19	
10.2767	1.599	240.195	
10.2956	1.599	240.2	
10.3145	1.598	240.205	
10.2683	1.598	240.21	
10.161	1.598	240.215	
10.1042	1.598	240.22	
10.1484	1.598	240.225	
10.1841	1.598	240.23	
10.1778	1.598	240.235	
10.2115	1.598	240.24	
10.283	1.598	240.245	
10.2998	1.598	240.25	
10.2241	1.598	240.255	
10.1757	1.598	240.26	
10.1652	1.598	240.265	
10.1547	1.598	240.27	
10.1357	1.598	240.275	
10.1568	1.598	240.28	
10.2304	1.598	240.285	
10.2746	1.598	240.29	
10.2704	1.598	240.295	
10.2746	1.598	240.3	
10.2809	1.597	240.305	
10.1988	1.597	240.31	
10.0937	1.597	240.315	
10.0663	1.597	240.32	
10.1463	1.597	240.325	
10.2115	1.597	240.33	
10.1862	1.597	240.335	
10.2178	1.597	240.34	
10.2704	1.597	240.345	
10.262	1.597	240.35	
10.1883	1.597	240.355	
10.1336	1.597	240.36	
10.1526	1.597	240.365	
10.1694	1.597	240.37	
10.1568	1.597	240.375	
10.1988	1.597	240.38	
10.283	1.597	240.385	
10.3019	1.597	240.39	
10.2725	1.597	240.395	
10.2577	1.597	240.4	
10.243	1.596	240.405	
10.2094	1.596	240.41	
10.1042	1.596	240.415	
10.0705	1.596	240.42	
10.1589	1.596	240.425	
10.1967	1.596	240.43	
10.1841	1.596	240.435	
10.1778	1.596	240.44	
10.2115	1.596	240.445	
10.2009	1.596	240.45	
10.142	1.596	240.455	
10.1231	1.596	240.46	
10.1652	1.596	240.465	
10.1988	1.596	240.47	
10.1862	1.596	240.475	
10.1946	1.596	240.48	
10.2031	1.596	240.485	
10.2115	1.596	240.49	
10.1736	1.596	240.495	
10.1505	1.596	240.5	
10.161	1.595	240.505	
10.161	1.595	240.51	
10.0916	1.595	240.515	
10.0537	1.595	240.52	
10.1294	1.595	240.525	
10.1568	1.595	240.53	
10.1189	1.595	240.535	
10.1378	1.595	240.54	
10.2073	1.595	240.545	
10.2325	1.595	240.55	
10.1946	1.595	240.555	
10.182	1.595	240.56	
10.1841	1.595	240.565	
10.1652	1.595	240.57	
10.1042	1.595	240.575	
10.1168	1.595	240.58	
10.1652	1.595	240.585	
10.1946	1.595	240.59	
10.1883	1.595	240.595	
10.1925	1.595	240.6	
10.2052	1.594	240.605	
10.1484	1.594	240.61	
10.0348	1.594	240.615	
10.0137	1.594	240.62	
10.0726	1.594	240.625	
10.1526	1.594	240.63	
10.1294	1.594	240.635	
10.1441	1.594	240.64	
10.2262	1.594	240.645	
10.262	1.594	240.65	
10.2009	1.594	240.655	
10.142	1.594	240.66	
10.1378	1.594	240.665	
10.1168	1.594	240.67	
10.0789	1.594	240.675	
10.0873	1.594	240.68	
10.1526	1.594	240.685	
10.1988	1.594	240.69	
10.1841	1.594	240.695	
10.1841	1.594	240.7	
10.1967	1.593	240.705	
10.1505	1.593	240.71	
10.0411	1.593	240.715	
10.0242	1.593	240.72	
10.1189	1.593	240.725	
10.1526	1.593	240.73	
10.1336	1.593	240.735	
10.1294	1.593	240.74	
10.1862	1.593	240.745	
10.1841	1.593	240.75	
10.1168	1.593	240.755	
10.0579	1.593	240.76	
10.0873	1.593	240.765	
10.1	1.593	240.77	
10.0831	1.593	240.775	
10.1063	1.593	240.78	
10.1357	1.593	240.785	
10.1652	1.593	240.79	
10.1273	1.593	240.795	
10.1063	1.593	240.8	
10.1147	1.592	240.805	
10.0916	1.592	240.81	
10.0327	1.592	240.815	
10.0348	1.592	240.82	
10.1084	1.592	240.825	
10.1568	1.592	240.83	
10.1252	1.592	240.835	
10.1399	1.592	240.84	
10.1841	1.592	240.845	
10.1547	1.592	240.85	
10.1189	1.592	240.855	
10.0895	1.592	240.86	
10.1315	1.592	240.865	
10.1252	1.592	240.87	
10.0768	1.592	240.875	
10.0726	1.592	240.88	
10.1126	1.592	240.885	
10.1021	1.592	240.89	
10.0895	1.592	240.895	
10.0979	1.592	240.9	
10.1441	1.591	240.905	
10.1147	1.591	240.91	
10.0705	1.591	240.915	
10.0474	1.591	240.92	
10.1126	1.591	240.925	
10.1463	1.591	240.93	
10.1126	1.591	240.935	
10.1126	1.591	240.94	
10.1988	1.591	240.945	
10.1925	1.591	240.95	
10.1315	1.591	240.955	
10.081	1.591	240.96	
10.081	1.591	240.965	
10.0726	1.591	240.97	
10.0579	1.591	240.975	
10.0663	1.591	240.98	
10.1042	1.591	240.985	
10.1399	1.591	240.99	
10.1105	1.591	240.995	
10.1084	1.591	241	
10.121	1.59	241.005	
10.0831	1.59	241.01	
10.0284	1.59	241.015	
10.0369	1.59	241.02	
10.1	1.59	241.025	
10.1126	1.59	241.03	
10.0663	1.59	241.035	
10.0537	1.59	241.04	
10.1021	1.59	241.045	
10.0958	1.59	241.05	
10.06	1.59	241.055	
10.0453	1.59	241.06	
10.0852	1.59	241.065	
10.1105	1.59	241.07	
10.0852	1.59	241.075	
10.0916	1.59	241.08	
10.1126	1.59	241.085	
10.1042	1.59	241.09	
10.06	1.59	241.095	
10.0348	1.59	241.1	
10.0305	1.589	241.105	
10.0158	1.589	241.11	
9.95902	1.589	241.115	
10.0032	1.589	241.12	
10.1042	1.589	241.125	
10.1547	1.589	241.13	
10.1315	1.589	241.135	
10.0852	1.589	241.14	
10.0895	1.589	241.145	
10.0621	1.589	241.15	
10.0179	1.589	241.155	
10.0284	1.589	241.16	
10.0895	1.589	241.165	
10.1336	1.589	241.17	
10.1189	1.589	241.175	
10.0873	1.589	241.18	
10.06	1.589	241.185	
10.0348	1.589	241.19	
9.97375	1.589	241.195	
9.95692	1.589	241.2	
10.0116	1.588	241.205	
10.0348	1.588	241.21	
10.0179	1.588	241.215	
10.0411	1.588	241.22	
10.1252	1.588	241.225	
10.1463	1.588	241.23	
10.0579	1.588	241.235	
10.0221	1.588	241.24	
10.0516	1.588	241.245	
10.0558	1.588	241.25	
10.0327	1.588	241.255	
10.06	1.588	241.26	
10.1252	1.588	241.265	
10.1105	1.588	241.27	
10.0369	1.588	241.275	
9.98637	1.588	241.28	
10.0053	1.588	241.285	
9.99689	1.588	241.29	
9.98847	1.588	241.295	
10.0327	1.588	241.3	
10.1042	1.587	241.305	
10.1126	1.587	241.31	
10.0221	1.587	241.315	
9.98426	1.587	241.32	
10.0095	1.587	241.325	
10.0032	1.587	241.33	
9.94219	1.587	241.335	
9.96744	1.587	241.34	
10.0642	1.587	241.345	
10.1441	1.587	241.35	
10.1147	1.587	241.355	
10.0831	1.587	241.36	
10.1	1.587	241.365	
10.0642	1.587	241.37	
9.98216	1.587	241.375	
9.96533	1.587	241.38	
10.0137	1.587	241.385	
10.0327	1.587	241.39	
10.0369	1.587	241.395	
10.0411	1.587	241.4	
10.0474	1.586	241.405	
10.0095	1.586	241.41	
9.92536	1.586	241.415	
9.89591	1.586	241.42	
9.97795	1.586	241.425	
10.0158	1.586	241.43	
9.98426	1.586	241.435	
10.0327	1.586	241.44	
10.1168	1.586	241.445	
10.1736	1.586	241.45	
10.1315	1.586	241.455	
10.1084	1.586	241.46	
10.0937	1.586	241.465	
10.0263	1.586	241.47	
9.92746	1.586	241.475	
9.89591	1.586	241.48	
9.95271	1.586	241.485	
9.97795	1.586	241.49	
9.97164	1.586	241.495	
9.99899	1.586	241.5	
10.0284	1.585	241.505	
10.0158	1.585	241.51	
9.93167	1.585	241.515	
9.8938	1.585	241.52	
10.0074	1.585	241.525	
10.0621	1.585	241.53	
10.0474	1.585	241.535	
10.0621	1.585	241.54	
10.1126	1.585	241.545	
10.1063	1.585	241.55	
10.0327	1.585	241.555	
9.97375	1.585	241.56	
9.97164	1.585	241.565	
9.95692	1.585	241.57	
9.8917	1.585	241.575	
9.90432	1.585	241.58	
9.97375	1.585	241.585	
10.0116	1.585	241.59	
10.0263	1.585	241.595	
10.0537	1.585	241.6	
10.06	1.584	241.605	
10.0495	1.584	241.61	
9.95271	1.584	241.615	
9.92746	1.584	241.62	
9.97375	1.584	241.625	
10.0053	1.584	241.63	
9.96954	1.584	241.635	
9.98637	1.584	241.64	
10.0411	1.584	241.645	
10.0537	1.584	241.65	
9.99899	1.584	241.655	
9.97164	1.584	241.66	
9.98847	1.584	241.665	
9.99689	1.584	241.67	
9.98006	1.584	241.675	
9.95902	1.584	241.68	
10.0137	1.584	241.685	
10.0453	1.584	241.69	
10.0242	1.584	241.695	
10.0137	1.584	241.7	
10.02	1.583	241.705	
9.97164	1.583	241.71	
9.90643	1.583	241.715	
9.88749	1.583	241.72	
9.96533	1.583	241.725	
10.0011	1.583	241.73	
9.99058	1.583	241.735	
10.0137	1.583	241.74	
10.0558	1.583	241.745	
10.0474	1.583	241.75	
9.97585	1.583	241.755	
9.95902	1.583	241.76	
9.99899	1.583	241.765	
10.0116	1.583	241.77	
10.0158	1.583	241.775	
10.0284	1.583	241.78	
10.0642	1.583	241.785	
10.0558	1.583	241.79	
9.99268	1.583	241.795	
9.91274	1.583	241.8	
9.8917	1.582	241.805	
9.84752	1.582	241.81	
9.79072	1.582	241.815	
9.79703	1.582	241.82	
9.91905	1.582	241.825	
10.0032	1.582	241.83	
10.0011	1.582	241.835	
9.99268	1.582	241.84	
9.99058	1.582	241.845	
9.99268	1.582	241.85	
9.95061	1.582	241.855	
9.94009	1.582	241.86	
9.98847	1.582	241.865	
10.0284	1.582	241.87	
10.0032	1.582	241.875	
9.98216	1.582	241.88	
9.96533	1.582	241.885	
9.91695	1.582	241.89	
9.85383	1.582	241.895	
9.84332	1.582	241.9	
9.85383	1.581	241.905	
9.86646	1.581	241.91	
9.82438	1.581	241.915	
9.82228	1.581	241.92	
9.93798	1.581	241.925	
9.99689	1.581	241.93	
9.96954	1.581	241.935	
9.96954	1.581	241.94	
10.0242	1.581	241.945	
10.0221	1.581	241.95	
9.96323	1.581	241.955	
9.90853	1.581	241.96	
9.93167	1.581	241.965	
9.91063	1.581	241.97	
9.87698	1.581	241.975	
9.85594	1.581	241.98	
9.90012	1.581	241.985	
9.91274	1.581	241.99	
9.90012	1.581	241.995	
9.91905	1.581	242	
9.95692	1.58	242.005	
9.95692	1.58	242.01	
9.86015	1.58	242.015	
9.84332	1.58	242.02	
9.93798	1.58	242.025	
9.97164	1.58	242.03	
9.92746	1.58	242.035	
9.90853	1.58	242.04	
9.98216	1.58	242.045	
10.0053	1.58	242.05	
9.92957	1.58	242.055	
9.91484	1.58	242.06	
9.93588	1.58	242.065	
9.93378	1.58	242.07	
9.86856	1.58	242.075	
9.86646	1.58	242.08	
9.8938	1.58	242.085	
9.90853	1.58	242.09	
9.86015	1.58	242.095	
9.85594	1.58	242.1	
9.91063	1.579	242.105	
9.91274	1.579	242.11	
9.84542	1.579	242.115	
9.83069	1.579	242.12	
9.94009	1.579	242.125	
9.96954	1.579	242.13	
9.91905	1.579	242.135	
9.91484	1.579	242.14	
9.96954	1.579	242.145	
9.98006	1.579	242.15	
9.91484	1.579	242.155	
9.8896	1.579	242.16	
9.91063	1.579	242.165	
9.93588	1.579	242.17	
9.86435	1.579	242.175	
9.83911	1.579	242.18	
9.91063	1.579	242.185	
9.95481	1.579	242.19	
9.91274	1.579	242.195	
9.8917	1.579	242.2	
9.90222	1.578	242.205	
9.88118	1.578	242.21	
9.81597	1.578	242.215	
9.79072	1.578	242.22	
9.86435	1.578	242.225	
9.92746	1.578	242.23	
9.91063	1.578	242.235	
9.92115	1.578	242.24	
9.96533	1.578	242.245	
9.98006	1.578	242.25	
9.90853	1.578	242.255	
9.87698	1.578	242.26	
9.8896	1.578	242.265	
9.88118	1.578	242.27	
9.82649	1.578	242.275	
9.82438	1.578	242.28	
9.86015	1.578	242.285	
9.86856	1.578	242.29	
9.86435	1.578	242.295	
9.87277	1.578	242.3	
9.87698	1.577	242.305	
9.85173	1.577	242.31	
9.81386	1.577	242.315	
9.82438	1.577	242.32	
9.90222	1.577	242.325	
9.94219	1.577	242.33	
9.90643	1.577	242.335	
9.88118	1.577	242.34	
9.91063	1.577	242.345	
9.8917	1.577	242.35	
9.82859	1.577	242.355	
9.82228	1.577	242.36	
9.86856	1.577	242.365	
9.90222	1.577	242.37	
9.86225	1.577	242.375	
9.85383	1.577	242.38	
9.8896	1.577	242.385	
9.87908	1.577	242.39	
9.84121	1.577	242.395	
9.81807	1.577	242.4	
9.85383	1.576	242.405	
9.85804	1.576	242.41	
9.81176	1.576	242.415	
9.8349	1.576	242.42	
9.90853	1.576	242.425	
9.95481	1.576	242.43	
9.8938	1.576	242.435	
9.84752	1.576	242.44	
9.84332	1.576	242.445	
9.83069	1.576	242.45	
9.7802	1.576	242.455	
9.79072	1.576	242.46	
9.86856	1.576	242.465	
9.90432	1.576	242.47	
9.8896	1.576	242.475	
9.88118	1.576	242.48	
9.88749	1.576	242.485	
9.85173	1.576	242.49	
9.78441	1.576	242.495	
9.77389	1.576	242.5	
9.82017	1.575	242.505	
9.84752	1.575	242.51	
9.82859	1.575	242.515	
9.85173	1.575	242.52	
9.92746	1.575	242.525	
9.94009	1.575	242.53	
9.87487	1.575	242.535	
9.83069	1.575	242.54	
9.86015	1.575	242.545	
9.86015	1.575	242.55	
9.8349	1.575	242.555	
9.86856	1.575	242.56	
9.90853	1.575	242.565	
9.89591	1.575	242.57	
9.85173	1.575	242.575	
9.79703	1.575	242.58	
9.78441	1.575	242.585	
9.75917	1.575	242.59	
9.7234	1.575	242.595	
9.74654	1.575	242.6	
9.837	1.574	242.605	
9.86225	1.574	242.61	
9.82017	1.574	242.615	
9.80124	1.574	242.62	
9.86015	1.574	242.625	
9.85804	1.574	242.63	
9.79493	1.574	242.635	
9.7802	1.574	242.64	
9.84542	1.574	242.645	
9.87277	1.574	242.65	
9.837	1.574	242.655	
9.82438	1.574	242.66	
9.86015	1.574	242.665	
9.82438	1.574	242.67	
9.76127	1.574	242.675	
9.70447	1.574	242.68	
9.7234	1.574	242.685	
9.76127	1.574	242.69	
9.78652	1.574	242.695	
9.86225	1.574	242.7	
9.92746	1.573	242.705	
9.91905	1.573	242.71	
9.82017	1.573	242.715	
9.77389	1.573	242.72	
9.79493	1.573	242.725	
9.776	1.573	242.73	
9.7213	1.573	242.735	
9.74654	1.573	242.74	
9.85173	1.573	242.745	
9.88329	1.573	242.75	
9.84752	1.573	242.755	
9.8349	1.573	242.76	
9.84963	1.573	242.765	
9.80334	1.573	242.77	
9.71709	1.573	242.775	
9.70026	1.573	242.78	
9.73392	1.573	242.785	
9.78441	1.573	242.79	
9.81386	1.573	242.795	
9.84542	1.573	242.8	
9.87487	1.572	242.805	
9.83911	1.572	242.81	
9.70868	1.572	242.815	
9.63084	1.572	242.82	
9.67502	1.572	242.825	
9.70237	1.572	242.83	
9.71499	1.572	242.835	
9.7802	1.572	242.84	
9.90012	1.572	242.845	
9.93378	1.572	242.85	
9.86435	1.572	242.855	
9.8328	1.572	242.86	
9.79493	1.572	242.865	
9.73182	1.572	242.87	
9.68554	1.572	242.875	
9.71078	1.572	242.88	
9.7802	1.572	242.885	
9.80545	1.572	242.89	
9.78652	1.572	242.895	
9.78862	1.572	242.9	
9.80124	1.571	242.905	
9.776	1.571	242.91	
9.68343	1.571	242.915	
9.67291	1.571	242.92	
9.76758	1.571	242.925	
9.84752	1.571	242.93	
9.80755	1.571	242.935	
9.81386	1.571	242.94	
9.86015	1.571	242.945	
9.84752	1.571	242.95	
9.75706	1.571	242.955	
9.70026	1.571	242.96	
9.73392	1.571	242.965	
9.72761	1.571	242.97	
9.68974	1.571	242.975	
9.7234	1.571	242.98	
9.80755	1.571	242.985	
9.85173	1.571	242.99	
9.79703	1.571	242.995	
9.79703	1.571	243	
9.80755	1.57	243.005	
9.78441	1.57	243.01	
9.69816	1.57	243.015	
9.69606	1.57	243.02	
9.7781	1.57	243.025	
9.8328	1.57	243.03	
9.76758	1.57	243.035	
9.73182	1.57	243.04	
9.7781	1.57	243.045	
9.78652	1.57	243.05	
9.72551	1.57	243.055	
9.70868	1.57	243.06	
9.76969	1.57	243.065	
9.79493	1.57	243.07	
9.75496	1.57	243.075	
9.74023	1.57	243.08	
9.80545	1.57	243.085	
9.79914	1.57	243.09	
9.76758	1.57	243.095	
9.74444	1.57	243.1	
9.76127	1.569	243.105	
9.776	1.569	243.11	
9.69816	1.569	243.115	
9.68764	1.569	243.12	
9.7802	1.569	243.125	
9.82228	1.569	243.13	
9.78441	1.569	243.135	
9.74023	1.569	243.14	
9.75286	1.569	243.145	
9.74444	1.569	243.15	
9.70447	1.569	243.155	
9.67291	1.569	243.16	
9.7234	1.569	243.165	
9.76969	1.569	243.17	
9.75286	1.569	243.175	
9.75075	1.569	243.18	
9.78862	1.569	243.185	
9.76127	1.569	243.19	
9.70447	1.569	243.195	
9.70447	1.569	243.2	
9.73392	1.568	243.205	
9.74865	1.568	243.21	
9.70026	1.568	243.215	
9.68974	1.568	243.22	
9.76337	1.568	243.225	
9.77179	1.568	243.23	
9.69185	1.568	243.235	
9.65608	1.568	243.24	
9.68133	1.568	243.245	
9.73392	1.568	243.25	
9.68133	1.568	243.255	
9.67502	1.568	243.26	
9.73392	1.568	243.265	
9.74865	1.568	243.27	
9.74023	1.568	243.275	
9.70868	1.568	243.28	
9.73182	1.568	243.285	
9.74444	1.568	243.29	
9.69606	1.568	243.295	
9.68764	1.568	243.3	
9.72761	1.567	243.305	
9.7234	1.567	243.31	
9.65608	1.567	243.315	
9.64136	1.567	243.32	
9.72551	1.567	243.325	
9.72761	1.567	243.33	
9.65398	1.567	243.335	
9.62242	1.567	243.34	
9.69395	1.567	243.345	
9.7192	1.567	243.35	
9.68554	1.567	243.355	
9.67923	1.567	243.36	
9.73603	1.567	243.365	
9.73603	1.567	243.37	
9.69606	1.567	243.375	
9.65819	1.567	243.38	
9.69816	1.567	243.385	
9.71078	1.567	243.39	
9.67502	1.567	243.395	
9.67923	1.567	243.4	
9.73182	1.566	243.405	
9.72761	1.566	243.41	
9.64557	1.566	243.415	
9.60349	1.566	243.42	
9.66029	1.566	243.425	
9.66871	1.566	243.43	
9.59508	1.566	243.435	
9.58456	1.566	243.44	
9.66871	1.566	243.445	
9.73392	1.566	243.45	
9.69606	1.566	243.455	
9.67081	1.566	243.46	
9.71078	1.566	243.465	
9.72971	1.566	243.47	
9.6666	1.566	243.475	
9.64136	1.566	243.48	
9.69185	1.566	243.485	
9.72971	1.566	243.49	
9.71078	1.566	243.495	
9.71288	1.566	243.5	
9.72551	1.565	243.505	
9.70026	1.565	243.51	
9.6077	1.565	243.515	
9.5509	1.565	243.52	
9.61822	1.565	243.525	
9.65188	1.565	243.53	
9.61611	1.565	243.535	
9.62453	1.565	243.54	
9.71499	1.565	243.545	
9.75286	1.565	243.55	
9.71288	1.565	243.555	
9.6645	1.565	243.56	
9.69606	1.565	243.565	
9.70026	1.565	243.57	
9.64977	1.565	243.575	
9.62874	1.565	243.58	
9.63925	1.565	243.585	
9.64136	1.565	243.59	
9.63294	1.565	243.595	
9.63925	1.565	243.6	
9.65608	1.564	243.605	
9.64136	1.564	243.61	
9.59087	1.564	243.615	
9.58666	1.564	243.62	
9.65398	1.564	243.625	
9.68764	1.564	243.63	
9.66029	1.564	243.635	
9.66029	1.564	243.64	
9.71288	1.564	243.645	
9.71499	1.564	243.65	
9.66871	1.564	243.655	
9.63925	1.564	243.66	
9.6645	1.564	243.665	
9.64767	1.564	243.67	
9.59087	1.564	243.675	
9.60139	1.564	243.68	
9.62874	1.564	243.685	
9.65608	1.564	243.69	
9.64767	1.564	243.695	
9.64136	1.564	243.7	
9.65819	1.563	243.705	
9.64346	1.563	243.71	
9.59297	1.563	243.715	
9.61191	1.563	243.72	
9.66871	1.563	243.725	
9.70657	1.563	243.73	
9.65188	1.563	243.735	
9.63505	1.563	243.74	
9.64767	1.563	243.745	
9.63294	1.563	243.75	
9.57194	1.563	243.755	
9.56773	1.563	243.76	
9.62663	1.563	243.765	
9.63925	1.563	243.77	
9.63294	1.563	243.775	
9.63505	1.563	243.78	
9.67923	1.563	243.785	
9.6666	1.563	243.79	
9.63505	1.563	243.795	
9.63715	1.563	243.8	
9.67081	1.562	243.805	
9.6624	1.562	243.81	
9.59718	1.562	243.815	
9.58666	1.562	243.82	
9.64767	1.562	243.825	
9.65608	1.562	243.83	
9.56983	1.562	243.835	
9.52565	1.562	243.84	
9.58456	1.562	243.845	
9.60559	1.562	243.85	
9.59297	1.562	243.855	
9.61401	1.562	243.86	
9.68343	1.562	243.865	
9.69395	1.562	243.87	
9.63715	1.562	243.875	
9.63505	1.562	243.88	
9.66871	1.562	243.885	
9.64977	1.562	243.89	
9.59297	1.562	243.895	
